Date,BTC-USD,CSPX.L,BNO,AMZN,IEF,highest_profitable_stock,equalWeightedPortfolio,YourPortfolio
2014-11-07,0.7487197483558067,1.0199086788799083,0.8357033762007262,0.925493781949267,1.0283940390076463,74871.97483558067,91164.3924878671,98865.64765720708
2014-11-10,0.8023107822335377,1.0214211309092986,0.8270695482838657,0.9416974856529707,1.024189323561481,80231.07822335378,92333.76541282306,99271.51775416784
2014-11-11,0.8039966312380801,1.0227409913941379,0.8176739433613371,0.9629938573013117,1.0242875930053115,80399.663123808,92633.86032600357,99627.12259147168
2014-11-12,0.9261524199947402,1.0224385513389902,0.8059928621184589,0.9614506474247685,1.023895867174187,92615.24199947402,94798.6069610229,100419.33078441591
2014-11-13,0.9199730867392132,1.0233459554223172,0.7780598922953483,0.9767901573652102,1.025557998068072,91997.30867392132,94474.54179780322,100682.98422145194
2014-11-14,0.869863120191278,1.02309848158141,0.7958354317558136,1.0117901460624035,1.027709532761326,86986.3120191278,94565.93424704461,101004.73660149495
2014-11-17,0.8471007554357184,1.0210361156559646,0.7910106341706391,0.9970678635585455,1.0265363831842478,84710.07554357185,93655.03504010232,100505.98569057873
2014-11-18,0.8204025631791331,1.0278557025265416,0.7836465153206393,1.002870347764757,1.0277095327613257,82040.25631791331,93249.69323104793,100598.83107031243
2014-11-19,0.8321160908295192,1.0250783562265526,0.7803453201812495,1.0078395325460552,1.0249715922725575,83211.60908295192,93407.01784111868,100542.7436098615
2014-11-20,0.7824478055102517,1.0301380172268317,0.7917724596107555,1.020185211558401,1.0268292480959555,78244.78055102518,93027.45484004391,100602.95491110244
2014-11-21,0.7671591889480798,1.0370676204437737,0.8047232014860463,1.026635817539545,1.0288827668349159,76715.91889480798,93289.37190504721,100865.83359040957
2014-11-24,0.8241263249686154,1.0370676204437737,0.7955814899424413,1.035925971137153,1.0300567613771172,82412.63249686154,94455.16335738201,101462.0726209897
2014-11-25,0.8207305376826688,1.0364900975637725,0.780091378367877,1.0340741004472898,1.0325988389503231,82073.05376826688,94079.69906023862,101520.19366860198
2014-11-26,0.8054725498686399,1.0383874809286127,0.7745048037770343,1.0295370596426505,1.0343586478124527,80547.25498686399,93645.2108405878,101472.95578968566
2014-11-27,0.8083151512676463,1.0405323381343605,0.7102589780273247,1.0451852303964122,1.0383685143012036,80831.51512676463,92853.20424253895,101911.71599142122
2014-11-28,0.8231335931905686,1.0408073370413302,0.7102589780273247,1.0451852303964122,1.0383685143012036,82313.35931905685,93155.07305913679,102021.53780069799
2014-12-01,0.8292516689498096,1.031402911497431,0.7265109150420055,1.006172839506173,1.0358214514337705,82925.16689498097,92583.1957285838,101160.53320384667
2014-12-02,0.8337779172864986,1.0355826934804457,0.7079735501414236,1.0071296220944252,1.0312174054703716,83377.79172864987,92313.6237694633,101005.65709358704
2014-12-03,0.8199915106986084,1.0396523751992115,0.698577945218895,0.9768518518518521,1.0316092157980083,81999.15106986085,91333.6579753315,100537.36317034706
2014-12-04,0.8081708157943713,1.0358026422552908,0.6945149730738369,0.9781789897400658,1.0352335247010342,80817.08157943713,91038.01891129198,100595.94009108536
2014-12-05,0.8240235618484845,1.0417147411246568,0.6876586894161332,0.9649074224778166,1.0294547237268232,82402.35618484845,90955.18277187829,100288.41246961939
2014-12-08,0.7913450231053536,1.041522317415874,0.6615032638521795,0.9464197982976469,1.0328830852177744,79134.50231053536,89473.46975777658,99929.59592945152
2014-12-09,0.7701570026960639,1.0263432504971517,0.6670898868774707,0.9645061728395066,1.036702581064264,77015.70026960639,89295.97787948915,99975.5298799667
2014-12-10,0.7573567216856408,1.0258483028153371,0.6452513752719472,0.9439506059811443,1.041404304995907,75735.67216856408,88276.22621499954,99796.75551648083
2014-12-11,0.7664114204258784,1.0307979474692517,0.6343321194691854,0.9486419300974155,1.039641454259334,76641.14204258785,88396.4974344213,99916.66622646456
2014-12-12,0.7708632655944203,1.0108892685893438,0.6145251423706395,0.9485185411241324,1.0481636034991018,77086.32655944204,87859.19642355276,100000.6709952905
2014-12-15,0.7551264283322994,0.9989825795703094,0.6013204586819765,0.9446605164327743,1.044343178190977,75512.64283322994,86888.66322416674,99359.48798294425
2014-12-16,0.7151491056171989,1.012374195552672,0.5962417192834296,0.9106790048104747,1.0496325753658193,71514.9105617199,85681.53201259188,99118.604980926
2014-12-17,0.6992176189905178,0.9991750032790923,0.6033519447545056,0.9224691508728784,1.0423833660841815,69921.76189905178,85331.9416796235,98523.72734936964
2014-12-18,0.6808940204609379,1.0244184259841331,0.5909090865059591,0.9189197869948402,1.0365072251277756,68089.40204609379,85032.97090147292,98497.2957062248
2014-12-19,0.6949909184760816,1.0390474111710322,0.6173184054488365,0.9256172651126064,1.0403270589603144,69499.09184760816,86346.02118337742,99242.8702132134
2014-12-22,0.7256971393349798,1.0414672672837493,0.5959877774700574,0.9461111374843272,1.0403270589603144,72569.71393349799,86991.80761066856,99790.53441737243
2014-12-23,0.7315703185676743,1.0465819784161532,0.6122397144847381,0.9453395325460555,1.0317074007453269,73157.03185676743,87348.77889519895,99459.29117234005
2014-12-24,0.7052482126390497,1.0475718737797823,0.598781088982703,0.9352777740101759,1.0324529134735434,70524.82126390497,86386.6372577051,99163.76146499057
2014-12-25,0.6975383094572566,1.051366640509463,0.5909090865059591,0.9539814701786752,1.0338262352883123,69753.83094572565,86552.43483879334,99537.10630216199
2014-12-26,0.7170339413907226,1.051366640509463,0.5909090865059591,0.9539814701786752,1.0338262352883123,71703.39413907226,86942.34747746265,99674.3555509736
2014-12-29,0.6836797684973782,1.051366640509463,0.5751650331180228,0.9630864461263026,1.0373578515173207,68367.97684973782,86213.11479536974,99755.60220551047
2014-12-30,0.679453067982942,1.0480943465276593,0.5705941773462202,0.9577160117066942,1.0385348034374533,67945.3067982942,85887.84814001937,99638.49115004971
2014-12-31,0.7001294081291366,1.0479843301812946,0.5764347421848837,0.9578703892083822,1.0397116708610736,70012.94081291366,86442.61081129541,99858.55943610225
2015-01-01,0.6871323424165922,1.0319529093113697,0.5591670863511626,0.9522221883138027,1.0450094331906359,68713.23424165921,85509.67919167125,99634.89019941882
2015-01-02,0.6888444827648564,1.0319529093113697,0.5591670863511626,0.9522221883138027,1.0450094331906359,68884.44827648564,85543.92199863655,99646.9436674706
2015-01-05,0.6001609110310938,1.0195787137586987,0.5256475419372093,0.9326851927203902,1.0513852020244017,60016.09110310938,82589.15122943587,98790.07831572671
2015-01-06,0.625776754061362,1.0102568634129865,0.5058405164042148,0.9113889152621051,1.0584479275033447,62577.6754061362,82234.21953288026,98829.71824350004
2015-01-07,0.6435930764615668,1.0147940516653888,0.5071101770366272,0.9210494241596745,1.0582518110982453,64359.30764615668,82895.97080843007,99183.91657350695
2015-01-08,0.6195668587869908,1.034950204386204,0.5081259442901161,0.9273456526391305,1.0539356447523276,61956.68587869908,82878.48609709539,99272.1846483502
2015-01-09,0.635001946159999,1.0260957766562442,0.49923817455988334,0.9164505946783377,1.0591347996520097,63500.194615999906,82718.42583412948,99318.21274822627
2015-01-12,0.5855588722241362,1.0221085862177806,0.4743524580627905,0.8994135915497208,1.0628625322861174,58555.887222413614,80885.92080681091,98806.2162917504
2015-01-13,0.4938644077998276,1.0315129278437953,0.47028948591773245,0.909691327883874,1.0638432833046385,49386.44077998276,79384.02865499735,98555.14837713253
2015-01-14,0.38943745933266294,1.006489537831484,0.48425594661206356,0.9051542870792347,1.0687482213484158,38943.74593326629,77081.70904407723,97545.89386317087
2015-01-15,0.4588418689782229,1.0057195912426997,0.46876583503749936,0.885648185824171,1.0778711407907928,45884.186897822285,77936.93243746772,98214.1516293764
2015-01-16,0.45502191690453986,1.007424466980873,0.486795316311337,0.8973456488715282,1.0699256802476222,45502.19169045398,78330.260586318,97977.05588477443
2015-01-19,0.4698119655108285,1.0148214928135673,0.4695276604776159,0.8933333408685382,1.0723779380282301,46981.19655108285,78397.4479539756,98282.2369623021
2015-01-20,0.46205835463833017,1.0124291617669123,0.4695276604776159,0.8933333408685382,1.0723779380282301,46205.83546383302,78194.52911559254,98179.8049208266
2015-01-21,0.4961297340350318,1.0224935175532308,0.47613000232194735,0.9174382716049387,1.0672765455933042,49612.97340350318,79589.36142216905,98710.30453712167
2015-01-22,0.5103622259853098,1.030083051012592,0.47562211869520293,0.9577778003833918,1.0646282559041094,51036.22259853098,80769.46903961212,99427.590725913
2015-01-23,0.5092098777245656,1.0365176226298347,0.47460639987616265,0.9641667118778942,1.0715927119392221,50920.98777245656,81121.86648095358,100036.50664328101
2015-01-26,0.5979721233015975,1.0309630139477406,0.46876583503749925,0.9557407520435481,1.0691403696621018,59797.21233015975,82451.64187984975,100275.60437108012
2015-01-27,0.5761106708089546,1.0196612050390013,0.47943114902688877,0.94675925925926,1.070611960920701,57611.06708089546,81851.48490109612,99856.30867129898
2015-01-28,0.5114751705951206,1.019111207225062,0.4713052047367726,0.9379938384633013,1.0788518918093137,51147.51705951206,80374.7462565914,99709.54363021163
2015-01-29,0.5105961789068554,1.0052246435608851,0.47841543020784844,0.9622839468496825,1.0750263122139372,51059.617890685535,80630.93023478417,99590.36562087754
2015-01-30,0.4950976653353505,1.010009305654195,0.5086338279168603,1.094228391294127,1.084443195022682,49509.76653353505,83848.2477044643,102161.25650243316
2015-02-02,0.5209081243655295,1.0091294266369304,0.5335195444139532,1.1249074111750106,1.0830875329789889,52090.812436552944,85431.04079140826,102751.19745268855
2015-02-03,0.4969409621203794,1.0232634641420144,0.5604367469835749,1.1220678635585466,1.0739500801364925,49694.09621203794,85533.18233882016,102344.27930036155
2015-02-04,0.49603351038618176,1.0326128395537892,0.5335195444139531,1.1257716049382727,1.0757186766359033,49603.35103861817,85273.123518562,102643.83970569485
2015-02-05,0.47473178325176013,1.0356101346286233,0.5515489772533421,1.1539815266927094,1.0717881523722228,47473.17832517601,85753.21148397315,102787.49694046559
2015-02-06,0.4860036630381276,1.0413573348552687,0.5629761166828483,1.155185181417584,1.0598006321691067,48600.366303812756,86106.4585632587,102340.66315262005
2015-02-09,0.48128937153745843,1.0342077828634821,0.5657694281954939,1.1437036961685003,1.0593095384394915,48128.93715374584,85685.59634408852,101965.58231066933
2015-02-10,0.48069681536423425,1.0356376596946857,0.5545962305793599,1.1512345679012355,1.0566564324490944,48069.68153642343,85576.4341197722,101939.98557260877
2015-02-11,0.4792667731265899,1.0410272858161749,0.5385982353780513,1.1578395513840674,1.0562635236667972,47926.67731265899,85459.9073874336,102094.22681071411
2015-02-12,0.4849059994377388,1.0471869424443323,0.5655154863821217,1.1641049797152305,1.0566564324490944,48490.59994377388,86367.39680857035,102411.9462366504
2015-02-13,0.5147813070681475,1.0546389344912668,0.5853224634806676,1.178487612877364,1.0531187324711986,51478.13070681475,87726.98100777289,102818.69838767083
2015-02-16,0.5113177561792832,1.0556289137727803,0.5939562913975283,1.1587345452956224,1.0456510997052084,51131.775617928324,87305.77212700846,102104.14322323898
2015-02-17,0.532674134609411,1.0550789159588412,0.5939562913975283,1.1587345452956224,1.0456510997052084,53267.413460941105,87721.89973933224,102243.4921711083
2015-02-18,0.5167470521164498,1.0560413701742923,0.5736414306722378,1.1523765281394687,1.0506625878510236,51674.70521164498,86989.37937906943,102307.9174524884
2015-02-19,0.5253993731850047,1.0584612262870097,0.5749110913046505,1.169753086419754,1.048009566357139,52539.93731850047,87530.68687107116,102534.52685976193
2015-02-20,0.5330436814660907,1.0559863200421682,0.5738953724856101,1.1841358137719435,1.0474202031836934,53304.36814660907,87889.62781899012,102723.58073775438
2015-02-23,0.5223578183816663,1.0629159232591097,0.5627221748694761,1.1732716501494995,1.0522351524418476,52235.78183816663,87470.05438203197,102877.07290973814
2015-02-24,0.5220145295040592,1.0659957096142465,0.5601828051702027,1.168487643018182,1.0592108465130992,52201.452950405925,87517.8306763958,103252.73229123854
2015-02-25,0.5192484999754102,1.0657756769215172,0.5886236586200576,1.1894135651765056,1.0601936254479158,51924.84999754102,88465.10052282813,103642.58741757572
2015-02-26,0.5169656906639237,1.0646757652115235,0.5789740634497084,1.187654283311633,1.0539055639939405,51696.569066392374,88043.50733261458,103210.16621434616
2015-02-27,0.5550166719816552,1.0636858698478941,0.5926866307651156,1.173333344636141,1.0576386199083243,55501.667198165516,88847.2227427826,103469.05928330164
2015-03-02,0.6027760989798356,1.0647857815578885,0.5721178282264531,1.1903086532781162,1.0497659953587755,60277.609897983566,89595.08714802138,103614.3074519794
2015-03-03,0.6159655452607815,1.0606610497069981,0.5825292004024705,1.1870678560233419,1.0475023337936702,61596.55452607815,89874.51970374523,103462.09999628468
2015-03-04,0.5971390747355465,1.0564813516418674,0.5761808003715112,1.1812345716688375,1.04829017927456,59713.90747355465,89186.51955384645,103192.62863997402
2015-03-05,0.6038868748874356,1.0585161925012503,0.5774504610039237,1.1970061313958822,1.0488803029166167,60388.68748874356,89714.79925410217,103556.34005249818
2015-03-06,0.59633218405462,1.0487818018361414,0.5688166330870632,1.1731172726478112,1.0381531326912947,59633.218405461994,88504.0204863386,102327.98593850725
2015-03-09,0.6332505022547492,1.046526928284029,0.5589131445377902,1.1683950541931913,1.0429756866355582,63325.05022547492,89001.22631810636,102728.76724564332
2015-03-10,0.6379582542841373,1.0336577850495434,0.5391061190047957,1.1404629931037817,1.0474043178393766,63795.82542841373,87971.7893856327,102300.69412410256
2015-03-11,0.6480580673019692,1.0310729463762212,0.5495174911808132,1.1307715898678634,1.0492741411605493,64805.80673019693,88173.88471774833,102292.00097621846
2015-03-12,0.6436302446809905,1.0383325147143727,0.541645488704069,1.1550616982542445,1.0502580185500259,64363.02446809905,88578.55929807405,102821.00307455343
2015-03-13,0.6239138054978398,1.032887838460759,0.5177754910260167,1.1437653906551415,1.0486835950359308,62391.38054978398,87340.52241351375,102279.40925340078
2015-03-16,0.6354064591692424,1.0454270165740351,0.5106653139893892,1.1523148336528266,1.052324803241421,63540.645916924244,87922.76853253829,102936.77731713236
2015-03-17,0.6242811502876595,1.0436671746216215,0.5048247491507258,1.1479012760115266,1.0544897728801341,62428.115028765955,87503.28245903335,102869.84430979929
2015-03-18,0.5604197433043984,1.041907248751324,0.5350431468597376,1.1578395513840671,1.0665948277318897,56041.974330439836,87236.09036062832,103260.19931530025
2015-03-19,0.5705414435322322,1.0531265663797609,0.5119349746218017,1.1519752785011583,1.0615750589278672,57054.14435322322,86983.0664392564,103151.75942158964
2015-03-20,0.5723365951281868,1.0639608687548634,0.5198069770985456,1.168178982204862,1.0659055896808796,57233.65951281868,87803.78025734673,103882.99197854378
2015-03-23,0.5832498382982262,1.0647032902775853,0.527425086196366,1.157746868369021,1.0672833898108012,58324.98382982262,88008.16945904001,103903.70437679222
2015-03-24,0.5370145084843295,1.0608535573336644,0.5208227443520346,1.154598754129293,1.0705314357444573,53701.45084843295,86876.42000087557,103627.05544956579
2015-03-25,0.5383308439968416,1.0452070677991898,0.5304722910879354,1.1449382452317236,1.0659055896808793,53833.08439968416,86497.0807559314,102928.81236593064
2015-03-26,0.5434365028348936,1.0384974972749774,0.5573895420920055,1.1337963151343085,1.059902788452503,54343.65028348936,86660.45291577376,102359.65837287187
2015-03-27,0.5401500848696581,1.0383325147143725,0.5299644558956393,1.1437036961685,1.0640357663597069,54015.00848696581,86323.73036015754,102679.27392651775
2015-03-30,0.5412368048650458,1.050459236426136,0.531488058341424,1.1561419640058361,1.0639371589298272,54123.68048650458,86865.26445136538,103115.69046888998
2015-03-31,0.5340166947363456,1.0492767495179554,0.5205688025386622,1.1484568089614688,1.0666930126792078,53401.66947363456,86380.2413686728,103064.18120968851
2015-04-01,0.5406814169112456,1.0385799885552796,0.5363128559265986,1.1427778079185964,1.0717697321325355,54068.14169112456,86602.4360288851,103118.25926912378
2015-04-02,0.5532171162519802,1.044162122303436,0.521584569792151,1.1489197530864206,1.0687135777783625,55321.71162519802,86731.942784247,103219.33972161892
2015-04-03,0.5560968525057614,1.053016550033396,0.5449466354090107,1.1637037300769202,1.0700937438106295,55609.685250576134,87757.15023671435,103752.1416716987
2015-04-06,0.5586551537272878,1.053016550033396,0.5449466354090107,1.1637037300769202,1.0700937438106295,55865.51537272878,87808.31626114488,103770.15211229824
2015-04-07,0.553599742051222,1.053016550033396,0.5558658912117725,1.1555864310558939,1.0709809571900102,55359.9742051222,87780.99143084588,103675.81850669642
2015-04-08,0.5357615991703139,1.0504317113600738,0.5299644558956393,1.1765432475525666,1.0699951363807498,53576.159917031386,87253.92300718688,103726.85739200076
2015-04-09,0.5328184367180363,1.04933179965008,0.5352970886731098,1.183765458471982,1.065657761410239,53281.84367180363,87337.41089846894,103557.31271180196
2015-04-10,0.5161916641626492,1.0604960671463923,0.5459624026624994,1.1810184996805082,1.0653619391206,51619.16641626492,87380.61145545298,103619.7089250983
2015-04-13,0.49107872649268547,1.0633559047266838,0.5469781699159881,1.1801234115788974,1.0675307955988802,49107.872649268546,86981.3401662627,103610.03394618936
2015-04-14,0.4792099197640232,1.0560688113224703,0.5535804633258712,1.188611065899885,1.0706853038933957,47920.99197640232,86963.1112841129,103696.97702426606
2015-04-15,0.4894300123429177,1.062255909098806,0.5807516561433137,1.183487691997011,1.0712765259901125,48943.00123429177,87744.03591144322,103885.33676632549
2015-04-16,0.4997944403950876,1.06269589056638,0.5906551446925867,1.191481507854698,1.072065047443101,49979.44403950876,88333.84061903707,104147.09188863882
2015-04-17,0.48735059393413266,1.051971604537642,0.5896393774390978,1.1591357949339323,1.0742334814388192,48735.05939341326,87246.61704567246,103472.47549510625
2015-04-20,0.4911640065365345,1.0613209799494163,0.5868461143609006,1.2021913881655102,1.0722625157923973,49116.40065365345,88275.70009609518,104228.02802693335
2015-04-21,0.5144358161236798,1.0605510333606325,0.57389537248561,1.2073456564067333,1.0699951363807498,51443.58161236798,88524.4602951481,104309.47171928381
2015-04-22,0.5120458729229916,1.061430996295781,0.5812594913356096,1.203086382077065,1.0637848117181106,51204.58729229916,88432.15108699116,103905.62674009304
2015-04-23,0.5170444312364914,1.0642083425957702,0.5992889726094471,1.2036728093653557,1.0670378429459937,51704.44312364914,89025.04797506117,104213.43046599084
2015-04-24,0.505687304770924,1.0695979687172594,0.6036058865678774,1.3737654509367774,1.0707836578337384,50568.7304770924,92468.80537653153,107052.1406959565
2015-04-27,0.5013534703672862,1.0711378618948277,0.5977653701636625,1.3535802393783765,1.069107500518808,50135.34703672861,91858.88884645923,106642.1260348528
2015-04-28,0.4938512954926154,1.0651432717451592,0.5972574865369181,1.325030856662327,1.0641791569411172,49385.12954926154,90909.24134756274,105755.72636118576
2015-04-29,0.4937485323724843,1.0641258513154679,0.6058913144537785,1.3252160343123076,1.0602365496761748,49374.853237248426,90984.36564260426,105527.30607467948
2015-04-30,0.5163512806453464,1.0608809984818421,0.6170644636354641,1.3017901196891883,1.0599406428900233,51635.12806453464,91120.55010683728,105263.03768445217
2015-05-01,0.5074606025215261,1.059781086771848,0.6165566284431682,1.305154305917246,1.0541458720749834,50746.060252152616,90861.96991457543,104902.6326636619
2015-05-04,0.5226333436563552,1.059396155436398,0.615032977562935,1.3056790387188952,1.0519739737222595,52263.334365635514,91094.30978193686,104885.30663734357
2015-05-05,0.5162987980518507,1.059396155436398,0.6239207472931678,1.2999691433376743,1.0501970965646414,51629.879805185075,90995.63881367465,104665.80916366335
2015-05-06,0.5024380216604633,1.0530165500333954,0.62417468910654,1.2935185373565303,1.0450637644480576,50243.80216604633,90364.23125209974,104053.45529017076
2015-05-07,0.5189511208553674,1.0549964246785382,0.6038598283812496,1.3175308792679405,1.0495057461008233,51895.11208553674,90896.87998567837,104797.67553425414
2015-05-08,0.533227353861,1.0693504948763517,0.6053834308270344,1.3385493902512546,1.053553636020119,53322.735386099994,92001.2861167152,105735.91412159472
2015-05-11,0.5294992213024472,1.0682230581002958,0.5992889726094472,1.3359568089614686,1.0431876883849738,52949.92213024472,91523.11498717265,105055.25828556415
2015-05-12,0.5272120412218902,1.060936048613966,0.6119857726713659,1.330308608066889,1.0439778152716963,52721.204122189025,91488.40571691615,104869.31071604262
2015-05-13,0.5168585567747215,1.0613485050154785,0.6119857726713659,1.3174999849295916,1.0425955368266215,51685.85567747215,91005.76712435558,104531.47606590996
2015-05-14,0.5180655563311719,1.0686079894357456,0.610208228412209,1.3341975270965958,1.0461492066453457,51806.55563311719,91544.57015842137,105137.52575905062
2015-05-15,0.5195436770285917,1.0713578106696726,0.6112239472312493,1.3148148148148153,1.053652327946511,51954.36770285917,91411.8515538168,105331.39430600677
2015-05-18,0.5097543554380136,1.075455101372385,0.6066530914594469,1.3124691056616518,1.046544481329988,50975.43554380136,91017.5227052297,104901.95845060376
2015-05-19,0.5071719983042746,1.0774899422317679,0.587100056174273,1.3015740477008588,1.0419043553558278,50717.19983042746,90304.80799534004,104469.96435484983
2015-05-20,0.5117004153431739,1.07562008393299,0.5919248053249991,1.3082098313319837,1.0441751991244805,51170.04153431739,90632.60670115254,104700.21772851898
2015-05-21,0.5145998033754476,1.0790298354093362,0.6079228005263076,1.3321913730951012,1.050393973438352,51459.98033754477,91682.7557168909,105526.92375215885
2015-05-22,0.5255415065914195,1.0765550130823789,0.5990350307960749,1.3198456940827554,1.048024860225869,52554.15065914195,91380.04209556995,105220.46802183497
2015-05-25,0.5184613278022747,1.0659407434000054,0.5835449192215106,1.3131790161132821,1.0545408087735768,51846.132780227475,90713.336306213,105202.33835819695
2015-05-26,0.5184744401094862,1.0659407434000054,0.5835449192215106,1.3131790161132821,1.0545408087735768,51847.44401094862,90713.59855235723,105202.43066883972
2015-05-27,0.5188396161970954,1.07127531938937,0.5693245167138073,1.3315432513201686,1.0539487417117366,51883.96161970954,90898.62890664356,105538.7723221347
2015-05-28,0.519112939404925,1.0716603346427045,0.5733874888588654,1.3165740966796884,1.0549354074861201,51911.2939404925,90713.40534144606,105381.30299894839
2015-05-29,0.5184306990541317,1.066050675828486,0.598019263542586,1.3247839845257048,1.0555279815270342,51843.06990541318,91256.25208955885,105456.87918503441
2015-06-01,0.48744678421833354,1.0661606921748508,0.5942102332109003,1.3300000414436255,1.0508707872573848,48744.678421833356,90573.7707661019,105052.9014044489
2015-06-02,0.4937375887674834,1.0664906572960604,0.599288972609447,1.330216019241899,1.0435537272763526,49373.75887674834,90665.73930382486,104701.92030396123
