Date,BTC-USD,CSPX.L,BNO,AMZN
2015-03-23,25348.92600809553,32805.38198065217,312.2518433063381,39257.37941033311
2015-03-24,23339.468178099378,32686.764934098388,308.34305423849406,39150.63179691897
2015-03-25,23396.678123679223,32204.669057696152,314.05588215323206,38823.05910080532
2015-03-26,23618.57783047723,31997.93538270626,329.99172112398406,38445.25373665535
2015-03-27,23475.745101923887,31992.851979686646,313.7552281285366,38781.19747949607
2015-03-30,23522.975607525015,32366.497615574324,314.6572475519836,39202.95962201478
2015-03-31,23209.1786282464,32330.063113056854,308.192712888806,38942.36807506551
2015-04-01,23498.837601438725,32000.477084216065,317.5136758466928,38749.80206197338
2015-04-02,24043.658181201212,32172.472448133485,308.79407828755774,38958.065783826845
2015-04-03,24168.815903375496,32445.292948036014,322.6251383626792,39459.36724251902
2015-04-06,24280.003569642347,32445.292948036014,322.6251383626792,39459.36724251902
2015-04-07,24060.287681008816,32445.292948036014,329.0896730258567,39184.12237150116
2015-04-08,23285.014831676675,32365.649519851828,313.7552281285366,39894.735130576555
2015-04-09,23157.10051034524,32331.759304501848,316.91231044794114,40139.62896876449
2015-04-10,22434.475659750016,32675.75003233666,323.2265037614308,40046.4839070522
2015-04-13,21343.029152539286,32763.86666077276,323.8278691601824,40016.13287422227
2015-04-14,20827.19274108466,32539.33848955654,327.736629553346,40303.9359122492
2015-04-15,21271.3735253163,32729.9738597651,343.82280987378607,40130.21034350768
2015-04-16,21721.827348976592,32743.530463036626,349.6859791382119,40401.26809424351
2015-04-17,21180.998835221293,32413.096338473333,349.08461373946017,39304.47573045413
2015-04-20,21346.73555308935,32701.167047434712,347.43091624225417,40764.42332816188
2015-04-21,22358.163830584053,32677.44363812397,339.76367945625395,40939.19647543316
2015-04-22,22254.29326023882,32704.556844667015,344.12346389848136,40794.77116715482
2015-04-23,22471.538215172302,32790.13177159332,354.79747032887866,40814.65599619818
2015-04-24,25916.67426592556,38375.83017285439,336.18327467592115,37245.03188530811
2015-04-27,25694.563539589595,38431.079603757455,332.93035091513445,36697.77773243094
2015-04-28,25310.07411167934,38216.00124696566,332.64748094220556,35923.757197236926
2015-04-29,25304.807461150718,38179.497481283455,337.45616257813606,35928.77766668699
2015-04-30,26463.207244921916,38063.07624178871,343.67914012678074,35293.66274478702
2015-05-01,26007.55647662229,38023.61279269625,343.39629712981707,35384.871344658764
2015-05-04,26785.165457513558,38009.80194040456,342.5476872110302,35399.09771053176
2015-05-05,26460.517491259077,38009.80194040456,347.4978038334253,35244.29309276361
2015-05-06,25750.14722208424,37780.90972045293,347.63923881988984,35069.406597195215
2015-05-07,26596.450083393203,37851.9451331666,336.32470966238577,35720.420523569286
2015-05-08,27328.112668276644,38366.951122623694,337.1732926052072,36290.266788971734
2015-05-11,27137.044400933104,38326.50010877178,333.77893385795596,36219.977663024154
2015-05-12,27019.825517690308,38065.051371307614,340.8505213253874,36066.84568385712
2015-05-13,26489.205347076862,38079.84978835877,340.8505213253874,35719.582927445364
2015-05-14,26551.064551467636,38340.31096106347,339.8605033961015,36172.280649601846
2015-05-15,26626.818821506316,38438.97108922867,340.42621636599404,35646.78356677275
2015-05-18,26125.112220304745,38585.976727585185,337.8804405615642,35583.18754887634
2015-05-19,25992.765396403913,38658.98425894961,326.9902163634535,35287.80467921303
2015-05-20,26224.848559714854,38591.896094405645,329.67740017838236,35467.7116442315
2015-05-21,26373.443342486786,38714.233689852685,338.5876154938865,36117.89052812837
2015-05-22,26934.20995752221,38625.44017667763,333.63749887149146,35783.17894534178
2015-05-25,26571.347995808723,38244.613527176654,325.01015352891613,35602.434384199405
2015-05-26,26572.02000673656,38244.613527176654,325.01015352891613,35602.434384199405
2015-05-27,26590.73542557936,38436.01140581844,317.0899831186632,36100.31888505315
2015-05-28,26604.743348024327,38449.82526897829,319.3528889501641,35694.480580195064
2015-05-29,26569.778260358962,38248.557764478195,333.0717589256335,35917.06408918575
2015-06-01,24981.840377191576,38252.50501264788,330.9502880805972,36058.47993720484
2015-06-02,25304.24659706846,38264.343746288796,333.77893385795585,36064.33544913209
2015-06-03,25312.203001259913,38471.53061760936,325.01015352891613,36532.93217576268
2015-06-04,25138.50613090349,38177.522351764506,317.23141810512766,36046.763806056886
2015-06-05,25208.88089361651,38073.93042153832,321.6157947816648,35726.27858914328
2015-06-08,25605.249354391173,37899.303078598445,319.3528889501641,35437.58882753114
2015-06-09,25667.893426506827,37822.345288196135,328.1216692792038,35603.27198032333
2015-06-10,25640.436735747684,38249.54532923765,333.3546288985623,36045.92620993296
2015-06-11,25741.51880696495,38331.43191083278,330.3845751107045,36230.01860192428
2015-06-12,25772.5595560059,38124.24805038038,324.7272835559871,35974.802041508185
2015-06-15,26539.185518603237,37807.54687114499,322.04009974105827,35451.81519340413
2015-06-16,28116.14209342814,37983.161778844325,321.33292480873587,35752.21853251749
2015-06-17,27935.607127141862,38092.67608675915,320.7672118388435,35798.24035369196
2015-06-18,27904.5663781009,38563.28381419463,322.3229697139873,36767.23181590133
2015-06-19,27411.37533522159,38503.10258123059,316.5242431728053,36393.19151999144
2015-06-22,27678.534733043474,38706.34220438144,318.50430600734256,36507.82982851237
2015-06-23,27376.635961150296,38572.162864425314,324.7272835559872,37319.50388458183
2015-06-24,26952.923666413546,38535.6590987431,319.63575892309296,36888.56323247344
2015-06-25,27208.876042298867,38445.87802080858,317.9385660614848,36826.64240682486
2015-06-26,27297.966223854677,38285.06153016039,317.9385660614848,36659.28661543157
2015-06-29,28807.46008332053,37780.90972045292,311.85699652333926,35969.779018411406
2015-06-30,29480.73637524944,37518.473418229296,319.2114539636996,36323.737436521056
2015-07-01,28981.943531353314,37767.09585729307,312.705606442126,36599.87602450803
2015-07-02,28622.33218738493,37767.09585729307,311.4327185399112,36626.65101035945
2015-07-03,28725.87829867095,37711.84642639,286.1164224580433,36486.91035458821
2015-07-06,30148.410866161543,37645.74582660548,286.1164224580433,36486.91035458821
2015-07-07,29832.056164538182,37185.00170329199,288.8036332489376,36543.81071078673
2015-07-08,30345.082644473372,37410.93423983339,288.2378933030797,35956.39280230907
2015-07-09,30170.599196440588,37561.88411549143,293.8951848577971,36348.84233741809
2015-07-10,31926.18585161383,37737.499023190765,294.3194628412251,37111.98433758805
2015-07-13,32728.556639747003,38143.978269492494,290.642234121045,38121.139555397924
2015-07-14,32214.18613795613,38339.32640717214,292.0565570097244,38957.91851236443
2015-07-15,27813.11807955926,41183.968477083225,360.7833713150376,39970.424409932646
2015-07-16,27059.96110957586,41374.33013793432,359.7117130515795,41208.91115799405
2015-07-17,27194.53604329969,41391.251676502725,359.7117130515795,41861.521243688636
2015-07-20,27146.75864560601,41497.00887196521,355.961011328433,42302.6611487028
2015-07-21,26840.43868138837,41341.5456655372,359.3545276967456,42293.99381771137
2015-07-22,26975.595650661206,41203.003997677624,352.92471438127296,42317.39323097997
2015-07-23,26861.457291673407,41159.64316024359,348.1023543946684,41789.58530584754
2015-07-24,28051.42303247873,40828.62262205344,344.70883802635564,45883.7817298668
2015-07-27,28571.62324354145,40368.578176300885,333.81391821175004,46056.250243534756
2015-07-28,28649.761515995553,40589.61032752308,334.5283229877364,45589.98116191097
2015-07-29,28179.087778842673,41054.94456952082,337.56461993489654,45847.38264256005
2015-07-30,27997.317482974147,41020.042887644246,336.1357763166047,46519.927325045144
2015-07-31,27698.3917458842,41203.0039976776,326.4910904097145,46467.06110232407
2015-08-03,27365.310024688773,41057.05855154682,313.095668713359,46369.99334297532
2015-08-04,27753.661366486784,40907.94051865028,316.131965660519,46098.72201682147
2015-08-05,27429.045886874108,41183.96847708317,313.63146377876905,46541.59433007469
2015-08-06,27107.44748949505,40631.915787670834,312.38122987105356,45887.25183614106
2015-08-07,27205.532357779135,40382.327128103556,306.3086359767335,45294.44025102185
2015-08-10,25734.74040371648,40980.91324171569,316.31054130477645,45414.042541968745
2015-08-11,26310.406226944207,40642.488925254314,310.77377654218543,45713.91579590453
2015-08-12,25920.20781314885,40221.57735288381,313.0956687133591,45579.57613288431
2015-08-13,25696.78931026597,40697.48473246502,308.9877135027408,45904.5812083278
2015-08-14,25852.480850056047,40673.15941562539,302.7365439641635,46065.787745992835
2015-08-17,25102.830941212316,40936.49379954189,302.7365439641635,46386.455188593485
2015-08-18,27527.413140502842,40760.91403312664,357.0772930961453,39559.8358654396
2015-08-19,29562.507087153128,40261.43169373477,345.0409861812987,39404.55736929161
2015-08-20,30692.66488725954,39950.17622919533,339.3395649238806,38137.21460279715
2015-08-21,30329.985989117697,38831.33424861314,334.0604801172832,36561.53297929478
2015-08-24,27451.25208424909,37099.44482977021,312.944140890894,34261.97204333734
2015-08-25,28900.660284818015,37746.142374751646,316.11160385771853,34483.794598127526
2015-08-26,29451.26335063512,36715.632726573975,320.96835221349505,37027.359441755885
2015-08-27,29312.765366306623,38358.14045339976,348.84193368624415,38328.71888115747
2015-08-28,30177.011175582007,38736.696131380624,368.6912635601711,38302.1012577006
2015-08-31,30002.258435057567,37591.565606619915,392.9750858914954,37923.52445856464
2015-09-01,29749.909889982697,37591.565606619915,362.3563779027426,36714.59108365897
2015-09-02,29901.579301462032,37451.71196357253,370.8029055380543,37750.500880112086
2015-09-03,29627.582175638738,38261.39719884047,373.9703483667686,37319.42670816126
2015-09-04,30033.81891770028,37363.3828402188,364.25685165521537,36896.48494676813
2015-09-07,31279.130690667243,37638.88626976157,364.04568342980497,38267.34671069459
2015-09-08,31769.482287792314,37918.5967649071,364.04568342980497,38267.34671069459
2015-09-09,31060.167405194938,38326.59548400588,352.0093765149584,38219.28786495157
2015-09-10,31100.46572385809,37830.26764155338,358.76659862320764,38614.8696157975
2015-09-11,31313.037315115478,37777.690553196335,354.33218671825193,39147.244649892236
2015-09-14,30078.94085615699,37914.38969930433,342.7181759780053,38551.28156654226
2015-09-15,30034.60096496878,38265.60426444325,346.5191234829507,38624.482287544386
2015-09-16,29876.410513034218,38688.32610862637,360.2447359248596,38995.666806717236
2015-09-17,29970.176587569174,38822.92332645837,355.81032401990376,39844.50633889044
2015-09-18,30382.93437008596,38317.1319931877,345.25215440670917,39947.28520572783
2015-09-21,29614.802767093235,38439.108014211335,352.64288119118953,40548.424690248576
2015-09-22,30075.549994717945,37640.988198037565,354.33218671825193,39809.75630487587
2015-09-23,30031.862804557913,37711.44290841834,345.8856188067196,39637.47285701789
2015-09-24,30585.596049391235,37195.135515666116,349.0531019116545,39465.92953975451
2015-09-25,30665.798678170053,37905.978777149576,350.32007098789614,38763.49144958558
2015-09-28,31187.189393092143,36915.42502052057,342.507007752595,37270.62547532794
2015-09-29,30867.025609178632,36726.14878605556,348.20842901001305,36679.8387931487
2015-09-30,30785.256895920655,37210.908000363066,351.37587183872716,37849.58360696794
2015-10-01,30979.44142162832,37203.54643782089,346.51912348295053,38502.478077213236
2015-10-02,30946.056162025747,37285.56656729584,348.2084290100129,39376.45948464555
2015-10-05,31349.031388888598,38439.108014211335,357.0772930961453,40200.16165455106
2015-10-06,32089.77740788832,38636.798379881926,375.6596941700515,39741.727472053055
2015-10-07,31686.278826237656,38610.50983570341,371.85874666510614,40071.50529485138
2015-10-08,31599.555157003608,38802.94377615862,381.78341160206963,39422.302451596195
2015-10-09,31811.736719597804,39268.77600882981,376.2931585700619,39913.27078931643
2015-10-12,31991.315069857978,39245.64196159068,360.87824060109085,40681.5173205244
2015-10-13,32539.048639081724,39289.80812779294,353.27634559119997,40586.13524664153
2015-10-14,32862.60328443428,38856.570224128256,354.5433549436623,40285.19543908386
2015-10-15,33166.59679836326,39033.23167988652,357.28846132155576,41587.292752584326
2015-10-16,34281.49373205184,39489.60042173954,359.4001032994388,42202.4811794281
2015-10-19,34355.57131886505,39565.31155733571,347.36379638459226,42379.20089786221
2015-10-20,35141.43927632149,39611.57965181396,346.7302917083611,41471.94520461308
2015-10-21,34725.29063236566,39643.124621207884,341.2400386763534,41094.10853607173
2015-10-22,35736.12155090397,39812.42130537316,344.1963132796573,41695.983638195634
2015-10-23,36058.631476623006,40234.090580892866,342.2958395271846,44292.7904982249
2015-10-26,37206.784323673804,40314.00878209182,338.0725958476391,45001.14060716773
2015-10-27,31538.515428693245,46700.30959901236,409.10810107974726,45324.2187135623
2015-10-28,32701.13155872378,47089.29446714693,427.98602347383536,45775.96735660638
2015-10-29,33692.735222533265,47335.16402200017,424.88282902996735,46476.961470076974
2015-10-30,35212.82965288262,47363.29955635775,431.86509051525024,46428.747722559725
2015-11-02,38774.09873991829,47407.33388875556,425.91721073646124,46610.483080371974
2015-11-03,35068.80293595095,51927.74397001854,454.9019248767222,50397.619313615025
2015-11-04,35776.92960701584,51765.3364812661,438.9030188391088,51658.14530454555
2015-11-05,33585.52735479873,51696.11514897873,433.0367753309361,52842.91065614389
2015-11-06,32552.457959258598,51532.37515262668,429.0370615363127,53142.7262165633
2015-11-09,33055.517377456374,51099.73268515341,425.03732231212945,52830.012506911415
2015-11-10,29279.47848849133,51222.205571148355,425.5706310471778,53167.710846598246
2015-11-11,33844.06455148863,50114.226087050956,439.01498828581947,48637.53930827138
2015-11-12,36788.8989501321,49647.52165195174,424.32466803119826,48084.879281315276
2015-11-13,36636.69430221289,48978.01540013328,417.82700617368147,46405.23161860853
2015-11-16,35983.71468220081,48803.8140430707,420.6520812320649,46799.67949579992
2015-11-17,36456.205480142264,49768.42197204841,410.48183257541467,46473.86326519276
2015-11-18,36401.37355901176,49897.12602416683,415.0019311152981,47936.059062628236
2015-11-19,35483.04263408945,50284.52756176613,414.15441937454807,47772.07065478285
2015-11-20,35034.051705222264,50479.529613790546,416.9794944329315,48290.77422106791
2015-11-23,35145.45529478406,50500.33030875238,421.78210586703557,49052.21290745966
2015-11-24,34819.073388952194,50203.92734836836,431.9523275817733,48485.83096054404
2015-11-25,35706.83257123026,50430.13242649898,433.64737800518606,48788.52893075664
2015-11-26,38369.89098958765,50616.03343060379,422.9121305020067,48638.26244287079
2015-11-27,38952.80925933054,50470.43253319786,422.9121305020067,48638.26244287079
2015-11-30,41050.25059722819,50328.73151813934,418.39203196212316,48027.08583500758
2015-12-01,39436.508810873995,50509.43135667197,415.84946979796064,49057.270440298205
2015-12-02,39077.3804782719,50593.93145241717,400.311610860677,48836.930445986625
2015-12-03,39279.626101987604,49967.323906420235,411.32937125807706,48131.83893670377
2015-12-04,39512.12141588918,50071.327381229414,404.5491965063397,48593.47219128052
2015-12-07,43031.932337055194,49911.424270331714,381.38367801848096,48390.469789925526
2015-12-08,36703.973202559006,54349.00434514141,476.11285993885514,52747.533816256175
2015-12-09,36880.620181417085,54519.40584568549,474.6852365492411,51770.969781270156
2015-12-10,36696.55540950149,54204.16610312207,467.1902052444605,51578.61913992694
2015-12-11,39916.740130540304,53389.088603647615,447.56035810934696,49852.11670573144
2015-12-14,39231.704785343434,52681.92800992689,445.77582036302283,51235.18474139937
2015-12-15,41098.775696847806,53945.72541624328,451.48631392147917,51292.037217951365
2015-12-16,40181.35749893989,53998.26465108883,437.92390873875866,52626.04794984091
2015-12-17,40282.40067057765,54084.88678613729,431.1426721101719,52227.32486247021
2015-12-18,40948.182637936654,53390.50565493386,429.71504872055766,51720.35344293704
2015-12-21,38742.12774812832,53000.006188552994,424.718349838295,51749.16706327466
2015-12-22,38559.56162917056,53454.40730101043,424.36146951881153,51643.257282944265
2015-12-23,39074.40013314987,54306.40613675048,443.27748794050467,51686.08795481202
2015-12-24,40185.86154407038,54417.165812057094,441.8498645508906,51615.2184267299
2015-12-25,40244.86426573792,54800.56702153619,429.001254044364,52581.65824341844
2015-12-28,37297.15405945138,54800.56702153619,429.001254044364,52581.65824341844
2015-12-29,38242.56957439723,54800.56702153619,442.56365922708443,54043.38147363385
2015-12-30,37680.56662894975,54745.18501713779,427.5735966175233,53661.79350690272
2015-12-31,38029.178643882144,54393.023938308805,436.85316566862815,52635.392650860995
2016-01-01,38361.89577303687,52659.207520955024,437.5669943820485,49606.02690379151
2016-01-04,38252.10866219903,52659.207520955024,437.5669943820485,49606.02690379151
2016-01-05,38152.213739050545,53190.28540851611,425.4321785517153,49356.8237858963
2016-01-06,37900.05190179878,52833.868842338175,402.94708463737385,49268.049126205486
2016-01-07,40456.398052569624,51986.12982743722,395.095138975883,47343.73942972523
2016-01-08,40030.85608427436,51114.248938787925,390.8122688070409,47274.42893619785
2016-01-11,39606.726515529306,50560.45056225494,366.1857568268912,48106.92011634164
2016-01-12,35051.410567328785,51901.99041160673,454.6763163214819,50372.624620343566
2016-01-13,34784.395856000665,52267.454935582515,442.1087698535553,47431.25137579234
2016-01-14,34618.26569925923,51433.55407273753,450.1878854662264,48343.50077150785
2016-01-15,29310.55376380496,50689.568768706886,425.05279253037304,46483.13139261378
2016-01-18,31147.798721142768,50692.4721259909,420.1155100286221,46833.68192075352
2016-01-19,30583.116755009516,51037.63527822613,420.1155100286221,46833.68192075352
2016-01-20,33807.64893675931,49435.09270368391,410.6898394764649,46612.75612197984
2016-01-21,33005.718493748514,50556.14710912741,425.9504530185148,46877.70785470733
2016-01-22,30771.613325133065,51224.71593736579,466.34620230126717,48619.05097160895
2016-01-25,31514.492508575608,51133.34869990946,438.51804229129056,48631.281503441955
2016-01-26,31548.844962586878,51142.05434591199,459.1647043718885,49016.07055458534
2016-01-27,31775.63204677273,51388.59629333037,476.2206816950708,47556.795944009886
2016-01-28,30594.38098163928,50834.59500572339,502.25347792391494,51796.02366764968
2016-01-29,30528.81375487935,51690.25334480045,508.98612420679825,47854.35911108787
2016-02-01,30012.483506105862,52139.83113887204,482.0556246849633,46860.58610530235
2016-02-02,30124.470247444893,51698.95456495347,463.2042835806487,45009.1831293225
2016-02-03,31683.154202680093,46914.48187165719,410.9843115913692,45532.0800963044
2016-02-04,33365.58936970138,47456.30549693962,401.40939971488,45977.0527055707
2016-02-05,33104.81109553384,46839.74785939055,397.7267656150636,43050.86577243674
2016-02-08,31982.728531105528,45716.06191266259,384.46918451822165,41847.98287684893
2016-02-09,32203.856108752832,46047.02973319941,360.16366600139355,41330.99192723212
2016-02-10,32685.163449625557,46347.30162728093,360.53193994753616,42052.03614941053
2016-02-11,32514.308177532712,45154.220975647724,364.58284799349514,43195.760655340746
2016-02-12,32909.03267783313,46173.808755970436,381.8913371362965,43475.259844124215
2016-02-15,34272.62355496015,46929.15987602827,375.63082053401814,44677.284537509135
2016-02-16,34898.067489491455,46744.9924626932,375.63082053401814,44677.284537509135
2016-02-17,35654.62713770876,47875.34948909924,399.5681002252403,45791.85894971197
2016-02-18,36172.84613812635,47747.234621313284,394.04409639471055,45011.65895434609
2016-02-19,36036.84824784685,47715.20692254134,387.7835797924322,45860.45233066129
2016-02-22,37489.59111950301,48327.76109774392,403.987282217342,47969.56797134597
2016-02-23,36032.650830497194,47870.01425443604,389.9931883487514,47407.13678496738
2016-02-24,36393.97371577365,47174.71506957561,401.77767366102296,47501.44483436228
2016-02-25,36358.776567923276,48102.22321592902,405.82861682751854,47596.616318900335
2016-02-26,37010.340669946716,48637.375761533345,406.93340354541,47603.47147064307
2016-02-29,37485.22381913485,48630.700609157066,418.7178888576815,47371.12892302717
2016-03-01,37264.78100073139,48870.92056804123,420.9274974140005,49644.85716552163
2016-03-02,36311.245912929095,49256.60101641404,424.97840545995984,49745.17263033688
2016-03-03,36111.01394655851,49244.590629374536,424.97840545995984,49511.96664757778
2016-03-04,35193.61689717064,49858.48064959204,444.8647419846862,49310.48798162492
2016-03-07,35483.259602975486,49805.09979407271,465.48762640169764,48252.49735247094
2016-03-08,35453.368032472434,49446.10773711046,450.7569846408219,48034.728543483645
2016-03-09,35529.41812589709,49538.191443778,467.3289258913377,47966.99336473725
2016-03-10,35723.91327341185,49207.22362324121,458.4905619071342,47920.69754224273
2016-03-11,36114.35410806092,50237.490018286735,461.8049571813446,48836.36266216113
2016-03-14,35664.56137391426,50314.89164788499,452.59831925099843,49158.732714037964
2016-03-15,35698.13287195671,50098.696535778,443.02340737450993,49471.67300756332
2016-03-16,35713.63404399953,50258.843175034104,459.9636225711682,49235.8976511358
2016-03-17,36022.802842593424,50819.34826703408,472.11638182958245,47964.423991068805
2016-03-18,35074.48969742162,51048.88961119546,472.85292972186744,47333.40465668116
2016-03-21,35396.41801749808,51043.55437653229,475.7990510499355,47496.300854085115
2016-03-22,35805.95631701256,51139.64154554629,478.37689843186064,48053.58806018655
2016-03-23,35801.84514796463,50931.45335813227,462.54150507363,48838.079066566956
2016-03-24,35660.795198073116,50509.737675942844,461.0684444095961,49980.089784561496
2016-03-25,35727.851945856375,50699.24032394106,459.5953486250257,49716.019920139384
2016-03-28,36331.969027602405,50699.24032394106,459.5953486250257,49716.019920139384
2016-03-29,35671.24169691903,50699.24032394106,450.38871069467945,50915.472623385715
2016-03-30,35525.65195005597,51499.96537482522,449.6521979229308,51329.581350988956
2016-03-31,35689.4845195221,51449.252136637515,451.4935325331072,50896.61310668283
2016-04-01,35794.908693639605,51419.89205519718,434.18504339030596,51313.291207954535
2016-04-04,36093.28600018077,51566.6924623989,423.50534479592596,50858.03063813391
2016-04-05,36314.75595744999,51080.921382665576,426.45146612399384,50253.58940733502
2016-04-06,36261.914497938684,51291.77718741121,447.44258936661134,51620.22931899984
2016-04-07,36204.70573805923,51032.87576180945,445.2330159308288,50707.13357274985
2016-04-08,35999.50796037835,51210.37209546646,469.53853444765696,50978.91679111758
2016-04-11,36182.26811169142,51219.71079247613,481.6912937060711,51092.94779235852
2016-04-12,36414.10093308976,51313.130344158555,499.73629562062087,51713.67916619184
2016-04-13,36289.40679750342,51802.90895893657,494.2123269106275,52712.5114056882
2016-04-14,36336.33894155548,52004.4219939743,493.10754019273656,53220.92818268635
2016-04-15,36801.46035114153,51913.67413232166,483.9009022623903,53661.61501387838
2016-04-18,36705.36928870249,52108.51608768129,483.5326283162477,54472.67889090729
2016-04-19,37297.840236133445,52372.756820644434,494.21232691062784,53833.946202574036
2016-04-20,37801.415320355474,52508.87861312335,510.04775538939515,54270.342022751516
2016-04-21,38489.63233701866,52359.41058859004,503.41896484097407,54099.72723846169
2016-04-22,38173.785829004875,52020.43584336027,508.20642077921843,53199.49405937475
2016-04-25,39517.42198541922,51924.34867434625,500.8411174590487,53688.19311746714
2016-04-26,39916.76991740801,52113.85539504269,514.0986634353542,52889.12837245811
2016-04-27,38083.862826930184,52124.52993706727,529.5658179679789,52005.18533640561
2016-04-28,38454.17644426317,52335.38981451109,533.2484520677956,51613.36893431686
2016-04-29,38975.39322656124,51283.77026271821,533.9849999600807,56550.935882869206
2016-05-02,38082.3208118391,51294.44480474278,517.0447847634223,58630.89881335641
2016-05-03,38564.91142289777,51294.44480474278,507.46987288693344,57556.62327410828
2016-05-04,38258.14189524224,51104.942156744524,504.15547761272313,57520.615412168074
2016-05-05,38365.53932595936,51270.42403066383,507.8381468330762,56508.06763624601
2016-05-06,39361.296877823625,51086.256617328756,510.41599421500126,57782.110669981455
2016-05-09,39436.66221200447,51307.79103679712,490.8979316364178,58279.38128422239
2016-05-10,38615.526108074155,51802.90895893657,514.0986634353545,60278.75693468064
2016-05-11,38772.50847151699,51841.60773738657,534.3532739062234,61149.83740357009
2016-05-12,38947.04628473416,51377.18981440067,540.245516562359,61552.79996841608
2016-05-13,39024.46851023142,51577.37107712167,538.7724558983252,60866.0498202422
2016-05-16,38895.40446069201,51487.95498778573,552.7665497669157,60929.493987974056
2016-05-17,38862.86010151529,51431.906514934846,557.9222445307662,59610.01333394696
2016-05-18,38934.456646270104,51270.42403066384,546.5060331646374,59796.91826127124
2016-05-19,37572.407784234165,50653.86639311476,549.4521544927052,59888.65693699767
2016-05-20,37911.63542276474,51419.89205519718,550.9252151567391,60255.60640696321
2016-05-23,38038.300201365775,51326.47657621295,546.1377592184948,59736.90166941073
2016-05-24,38194.68144028158,51824.25804298573,551.2934891028818,60375.63959068422
2016-05-25,38504.53499811931,52223.288796111105,561.6049137511192,60731.44289789255
2016-05-26,38828.69009253069,52248.64541520496,557.1857317590176,61293.874084271134
2016-05-27,40548.37929871876,52410.12382677779,557.5540057051601,61064.959112526616
2016-05-30,45721.1551700843,52426.13767616374,553.8713364848071,61969.47806968778
2016-05-31,45508.932076191806,52426.13767616374,553.8713364848071,61969.47806968778
2016-06-01,45982.87433481588,52351.40366389709,557.1857317590176,61682.26291048854
2016-06-02,46072.96983349397,52394.1099773918,555.344397148841,62436.74300446857
2016-06-03,48746.881500313095,52290.01588368479,554.9761232026984,62205.25342611531
2016-06-06,50146.52939472264,52735.752339953186,563.0779744151532,62307.28006239609
2016-06-07,49380.89015256216,52954.61506939179,574.4942209018188,62050.92878485988
2016-06-08,49813.213685236224,52874.54582246193,586.2787062140901,62299.56670845046
2016-06-09,49212.43415140769,52770.45172875494,579.6499156656691,62386.16140389976
2016-06-10,49455.65436221598,52570.27046603391,562.3414616434046,61551.08356401025
2016-06-13,44396.48555952419,65739.6073517011,575.8978079655261,63802.49654308977
2016-06-14,43210.46172583934,65021.80177149114,573.9933767181708,64164.665862107075
2016-06-15,43772.05313044317,65390.76429098716,559.9006436061499,63715.07805234062
2016-06-16,48300.0307380274,64830.60805430419,542.3799415136906,64004.99209042048
2016-06-17,47203.380805821216,64927.88366702652,568.2801193001097,63013.04049415831
2016-06-20,46467.00787289956,65947.56813756525,581.2302081933195,63692.77697248831
2016-06-21,42018.759694901455,65615.49726368129,581.6111017075918,63854.23657283497
2016-06-22,37572.91205557943,66029.7451994336,604.0832741895678,63388.58719432726
2016-06-23,39328.975343439684,66262.86682461918,586.1817149068412,64412.65648347242
2016-06-24,41933.48286664399,64677.98985501093,557.9962123587945,62350.2530543
2016-06-27,41301.67570576482,62888.509607796244,548.4740924460234,61672.29696003047
2016-06-28,40780.16637242073,63478.85270988152,561.043287824961,63152.19901465265
2016-06-29,40331.96579710768,64958.0705324288,576.278701479798,63834.608791373175
2016-06-30,42440.111937810085,65526.6103034504,566.7565815670267,63836.394620033236
2016-07-01,42626.61917427646,66212.55026412918,576.6595949940698,64733.78985550565
2016-07-04,43090.89258707132,66246.09463778917,548.0932352557561,64949.66278398798
2016-07-05,42269.30437816596,65699.35307967849,548.0932352557561,64949.66278398798
2016-07-06,42691.85304339549,65699.35307967849,554.568279702361,65797.9967327053
2016-07-07,40374.32145547889,66123.66330389827,529.4298526204808,65705.22620057555
2016-07-08,42010.630947749916,66876.69201189702,530.5725331632968,66529.47324078051
2016-07-11,40821.641063873954,67363.05472105026,523.3357016881479,67240.4344976635
2016-07-12,41886.33767197195,67745.43703727136,550.7594172076507,66743.56578520239
2016-07-13,41250.81044554828,67641.45664433928,529.0489954302137,66245.80415841125
2016-07-14,41478.34611948324,68171.42601561996,536.6666840956298,66118.24263500805
2016-07-15,41804.65011067727,68040.61114739042,541.9990479994185,65604.42488407521
2016-07-18,42425.55482506924,68201.61288102224,535.1431463625465,65660.62404087099
2016-07-19,42410.30140223164,68107.6947765576,531.334283867836,66006.73723574658
2016-07-20,41957.81140284195,68513.5540598185,534.7622528482747,66521.44245640986
2016-07-21,41915.394192197,68407.9000309104,523.3357016881481,66406.37084442785
2016-07-22,41008.2098526141,68292.178595382,518.7650884888984,66444.72804842186
2016-07-25,41227.42442854206,68178.13079582967,507.3385373287721,65976.40537152364
2016-07-26,41081.637868175516,68132.85049772622,507.3385373287721,65617.8077098264
2016-07-27,41243.497266023885,68198.2604909174,494.7693419498343,65714.14445467664
2016-07-28,41286.54538747474,68070.79801279271,486.38990257987905,67136.06152384305
2016-07-29,41409.89614406099,68483.36719441616,488.6751910175016,67689.12939309991
2016-08-01,38213.03646744847,68547.0984334785,474.58245790548045,68485.72331207198
2016-08-02,43423.08792414958,64298.25951661613,563.2711876953366,62403.620067095464
2016-08-03,44921.37562545542,64439.68010909358,583.7289697779696,61916.25825476514
2016-08-04,45867.94210474003,64620.83114474108,594.1851531302698,62419.20927519838
