Date,BTC-USD,CSPX.L,BNO,AMZN,IEF
2014-12-10,346.364990234375,186.52999877929688,25.40999984741211,305.8399963378906,94.03093719482422
2014-12-11,350.5060119628906,187.42999267578125,24.979999542236328,307.3599853515625,93.87169647216797
2014-12-12,352.5419921875,183.80999755859375,24.200000762939453,307.32000732421875,94.64115905761719
2014-12-15,345.3450012207031,181.64500427246094,23.68000030517578,306.07000732421875,94.29627990722656
2014-12-16,327.06201171875,184.0800018310547,23.479999542236328,295.05999755859375,94.77384185791016
2014-12-17,319.7760009765625,181.67999267578125,23.760000228881836,298.8800048828125,94.1194076538086
2014-12-18,311.39599609375,186.27000427246094,23.270000457763672,297.7300109863281,93.5887451171875
2014-12-19,317.8429870605469,188.92999267578125,24.309999465942383,299.8999938964844,93.93367767333984
2014-12-22,331.885986328125,189.3699951171875,23.469999313354492,306.5400085449219,93.93367767333984
2014-12-23,334.5719909667969,190.3000030517578,24.110000610351562,306.2900085449219,93.15538787841797
2014-12-24,322.53399658203125,190.47999572753906,23.579999923706055,303.0299987792969,93.2226791381836
2014-12-25,319.00799560546875,191.1699981689453,23.270000457763672,309.0899963378906,93.3466796875
2014-12-26,327.92401123046875,191.1699981689453,23.270000457763672,309.0899963378906,93.3466796875
2014-12-29,312.6700134277344,191.1699981689453,22.649999618530273,312.0400085449219,93.6655502319336
2014-12-30,310.73699951171875,190.5749969482422,22.469999313354492,310.29998779296875,93.77180480957031
2014-12-31,320.1929931640625,190.55499267578125,22.700000762939453,310.3500061035156,93.87813568115234
2015-01-01,314.2489929199219,187.63999938964844,22.020000457763672,308.5199890136719,94.35645294189453
2015-01-02,315.0320129394531,187.63999938964844,22.020000457763672,308.5199890136719,94.35645294189453
2015-01-05,274.4739990234375,185.38999938964844,20.700000762939453,302.19000244140625,94.93212890625
2015-01-06,286.1889953613281,183.69500732421875,19.920000076293945,295.2900085449219,95.56986999511719
2015-01-07,294.3370056152344,184.52000427246094,19.969999313354492,298.4200134277344,95.55213928222656
2015-01-08,283.3489990234375,188.18499755859375,20.010000228881836,300.4599914550781,95.16240692138672
2015-01-09,290.4079895019531,186.5749969482422,19.65999984741211,296.92999267578125,95.63185119628906
2015-01-12,267.7959899902344,185.85000610351562,18.68000030517578,291.4100036621094,95.96841430664062
2015-01-13,225.86099243164062,187.55999755859375,18.520000457763672,294.739990234375,96.05699920654297
2015-01-14,178.10299682617188,183.00999450683594,19.06999969482422,293.2699890136719,96.4998550415039
2015-01-15,209.843994140625,182.8699951171875,18.459999084472656,286.95001220703125,97.3236083984375
2015-01-16,208.0970001220703,183.17999267578125,19.170000076293945,290.739990234375,96.60614776611328
2015-01-19,214.86099243164062,184.52499389648438,18.489999771118164,289.44000244140625,96.8276138305664
2015-01-20,211.31500244140625,184.08999633789062,18.489999771118164,289.44000244140625,96.8276138305664
2015-01-21,226.89700317382812,185.9199981689453,18.75,297.25,96.36698150634766
2015-01-22,233.406005859375,187.3000030517578,18.729999542236328,310.32000732421875,96.1278305053711
2015-01-23,232.87899780273438,188.47000122070312,18.690000534057617,312.3900146484375,96.75674438476562
2015-01-26,273.4729919433594,187.4600067138672,18.459999084472656,309.6600036621094,96.53530883789062
2015-01-27,263.4750061035156,185.40499877929688,18.8799991607666,306.75,96.66815185546875
2015-01-28,233.9149932861328,185.30499267578125,18.559999465942383,303.9100036621094,97.41216278076172
2015-01-29,233.51300048828125,182.77999877929688,18.84000015258789,311.7799987792969,97.06671905517578
2015-01-30,226.4250030517578,183.64999389648438,20.030000686645508,354.5299987792969,97.91699981689453
2015-02-02,238.22900390625,183.49000549316406,21.010000228881836,364.4700012207031,97.79459381103516
2015-02-03,227.26800537109375,186.05999755859375,22.06999969482422,363.54998779296875,96.96949768066406
2015-02-04,226.85299682617188,187.75999450683594,21.010000228881836,364.75,97.12916564941406
2015-02-05,217.11099243164062,188.30499267578125,21.719999313354492,373.8900146484375,96.77433013916016
2015-02-06,222.26600646972656,189.35000610351562,22.170000076293945,374.2799987792969,95.69195556640625
2015-02-09,220.11000061035156,188.0500030517578,22.280000686645508,370.55999755859375,95.6476058959961
2015-02-10,219.83900451660156,188.30999755859375,21.84000015258789,373.0,95.40807342529297
2015-02-11,219.18499755859375,189.2899932861328,21.209999084472656,375.1400146484375,95.37259674072266
2015-02-12,221.76400756835938,190.41000366210938,22.270000457763672,377.1700134277344,95.40807342529297
2015-02-13,235.427001953125,191.76499938964844,23.049999237060547,381.8299865722656,95.08867645263672
2015-02-16,233.84300231933594,191.94500732421875,23.389999389648438,375.42999267578125,94.41442108154297
2015-02-17,243.61000061035156,191.84500122070312,23.389999389648438,375.42999267578125,94.41442108154297
2015-02-18,236.3260040283203,192.02000427246094,22.59000015258789,373.3699951171875,94.86685943603516
2015-02-19,240.2830047607422,192.4600067138672,22.639999389648438,379.0,94.62732696533203
2015-02-20,243.7790069580078,192.00999450683594,22.600000381469727,383.6600036621094,94.57412719726562
2015-02-23,238.89199829101562,193.27000427246094,22.15999984741211,380.1400146484375,95.00883483886719
2015-02-24,238.73500061035156,193.8300018310547,22.059999465942383,378.5899963378906,95.63872528076172
2015-02-25,237.47000122070312,193.7899932861328,23.18000030517578,385.3699951171875,95.72745513916016
2015-02-26,236.42599487304688,193.58999633789062,22.799999237060547,384.79998779296875,95.1596908569336
2015-02-27,253.8280029296875,193.41000366210938,23.34000015258789,380.1600036621094,95.49677276611328
2015-03-02,275.6700134277344,193.61000061035156,22.530000686645508,385.6600036621094,94.78589630126953
2015-03-03,281.7019958496094,192.86000061035156,22.940000534057617,384.6099853515625,94.58149719238281
2015-03-04,273.0920104980469,192.10000610351562,22.690000534057617,382.7200012207031,94.65264129638672
2015-03-05,276.1780090332031,192.47000122070312,22.739999771118164,387.8299865722656,94.70591735839844
2015-03-06,272.7229919433594,190.6999969482422,22.399999618530273,380.0899963378906,93.73737335205078
2015-03-09,289.60699462890625,190.2899932861328,22.010000228881836,378.55999755859375,94.17276763916016
2015-03-10,291.760009765625,187.9499969482422,21.229999542236328,369.510009765625,94.5726318359375
2015-03-11,296.3789978027344,187.47999572753906,21.639999389648438,366.3699951171875,94.74147033691406
2015-03-12,294.35400390625,188.8000030517578,21.329999923706055,374.239990234375,94.83033752441406
2015-03-13,285.3370056152344,187.80999755859375,20.389999389648438,370.5799865722656,94.68817901611328
2015-03-16,290.5929870605469,190.08999633789062,20.110000610351562,373.3500061035156,95.01692962646484
2015-03-17,285.5050048828125,189.77000427246094,19.8799991607666,371.9200134277344,95.21244049072266
2015-03-18,256.29901123046875,189.4499969482422,21.06999969482422,375.1400146484375,96.30538940429688
2015-03-19,260.9280090332031,191.49000549316406,20.15999984741211,373.239990234375,95.85221099853516
2015-03-20,261.7489929199219,193.4600067138672,20.469999313354492,378.489990234375,96.24321746826172
2015-03-23,266.739990234375,193.59500122070312,20.770000457763672,375.1099853515625,96.36760711669922
2015-03-24,245.59500122070312,192.89500427246094,20.510000228881836,374.0899963378906,96.66085815429688
2015-03-25,246.19700622558594,190.0500030517578,20.889999389648438,370.9599914550781,96.24321746826172
2015-03-26,248.53199768066406,188.8300018310547,21.950000762939453,367.3500061035156,95.70111083984375
2015-03-27,247.0290069580078,188.8000030517578,20.8700008392334,370.55999755859375,96.07437896728516
2015-03-30,247.5260009765625,191.0050048828125,20.93000030517578,374.5899963378906,96.06551361083984
2015-03-31,244.2239990234375,190.7899932861328,20.5,372.1000061035156,96.31430053710938
2015-04-01,247.27200317382812,188.84500122070312,21.1200008392334,370.260009765625,96.77265167236328
2015-04-02,253.0050048828125,189.86000061035156,20.540000915527344,372.25,96.49674987792969
2015-04-03,254.32200622558594,191.47000122070312,21.459999084472656,377.0400085449219,96.621337890625
2015-04-06,255.49200439453125,191.47000122070312,21.459999084472656,377.0400085449219,96.621337890625
2015-04-07,253.17999267578125,191.47000122070312,21.889999389648438,374.4100036621094,96.70142364501953
2015-04-08,245.02200317382812,191.0,20.8700008392334,381.20001220703125,96.61241149902344
2015-04-09,243.67599487304688,190.8000030517578,21.079999923706055,383.5400085449219,96.2208480834961
2015-04-10,236.07200622558594,192.8300018310547,21.5,382.6499938964844,96.19412231445312
2015-04-13,224.58700561523438,193.35000610351562,21.540000915527344,382.3599853515625,96.38992309570312
2015-04-14,219.15899658203125,192.02499389648438,21.799999237060547,385.1099853515625,96.67476654052734
2015-04-15,223.83299255371094,193.14999389648438,22.8700008392334,383.45001220703125,96.72814178466797
2015-04-16,228.572998046875,193.22999572753906,23.260000228881836,386.0400085449219,96.79936218261719
2015-04-17,222.8820037841797,191.27999877929688,23.219999313354492,375.55999755859375,96.99514770507812
2015-04-20,224.62600708007812,192.97999572753906,23.110000610351562,389.510009765625,96.81715393066406
2015-04-21,235.2689971923828,192.83999633789062,22.600000381469727,391.17999267578125,96.61241149902344
2015-04-22,234.17599487304688,193.0,22.889999389648438,389.79998779296875,96.0517578125
2015-04-23,236.46200561523438,193.5050048828125,23.600000381469727,389.989990234375,96.34545135498047
2015-04-24,231.26800537109375,194.48500061035156,23.770000457763672,445.1000061035156,96.68365478515625
2015-04-27,229.28599548339844,194.76499938964844,23.540000915527344,438.55999755859375,96.5323486328125
2015-04-28,225.85499572753906,193.6750030517578,23.520000457763672,429.30999755859375,96.08734130859375
2015-04-29,225.80799865722656,193.49000549316406,23.860000610351562,429.3699951171875,95.7313003540039
2015-04-30,236.14500427246094,192.89999389648438,24.299999237060547,421.7799987792969,95.70462799072266
2015-05-01,232.07899475097656,192.6999969482422,24.280000686645508,422.8699951171875,95.18138122558594
2015-05-04,239.01800537109375,192.6300048828125,24.219999313354492,423.0400085449219,94.98526763916016
2015-05-05,236.12100219726562,192.6300048828125,24.56999969482422,421.19000244140625,94.8248519897461
2015-05-06,229.78199768066406,191.47000122070312,24.579999923706055,419.1000061035156,94.361328125
2015-05-07,237.33399963378906,191.8300018310547,23.780000686645508,426.8800048828125,94.76242065429688
2015-05-08,243.86300659179688,194.44000244140625,23.84000015258789,433.69000244140625,95.12791442871094
2015-05-11,242.1580047607422,194.23500061035156,23.600000381469727,432.8500061035156,94.19195556640625
2015-05-12,241.11199951171875,192.91000366210938,24.100000381469727,431.0199890136719,94.26327514648438
2015-05-13,236.3769989013672,192.98500061035156,24.100000381469727,426.8699951171875,94.13847351074219
2015-05-14,236.9290008544922,194.30499267578125,24.030000686645508,432.2799987792969,94.4593505859375
2015-05-15,237.60499572753906,194.80499267578125,24.06999969482422,426.0,95.1368179321289
2015-05-18,233.1280059814453,195.5500030517578,23.889999389648438,425.239990234375,94.49500274658203
2015-05-19,231.94700622558594,195.9199981689453,23.1200008392334,421.7099914550781,94.07608032226562
2015-05-20,234.01800537109375,195.5800018310547,23.309999465942383,423.8599853515625,94.28108215332031
2015-05-21,235.343994140625,196.1999969482422,23.940000534057617,431.6300048828125,94.84266662597656
2015-05-22,240.34800720214844,195.75,23.59000015258789,427.6300048828125,94.62872314453125
2015-05-25,237.11000061035156,193.82000732421875,22.979999542236328,425.4700012207031,95.21700286865234
2015-05-26,237.11599731445312,193.82000732421875,22.979999542236328,425.4700012207031,95.21700286865234
2015-05-27,237.2830047607422,194.7899932861328,22.420000076293945,431.4200134277344,95.1635513305664
2015-05-28,237.4080047607422,194.86000061035156,22.579999923706055,426.57000732421875,95.25271606445312
2015-05-29,237.0959930419922,193.83999633789062,23.549999237060547,429.2300109863281,95.30611419677734
2015-06-01,222.92599487304688,193.86000061035156,23.399999618530273,430.9200134277344,94.88565063476562
2015-06-02,225.80299377441406,193.9199981689453,23.600000381469727,430.989990234375,94.22500610351562
2015-06-03,225.87399291992188,194.97000122070312,22.979999542236328,436.5899963378906,93.42145538330078
2015-06-04,224.32400512695312,193.47999572753906,22.43000030517578,430.7799987792969,93.87681579589844
2015-06-05,224.95199584960938,192.9550018310547,22.739999771118164,426.95001220703125,93.19828796386719
2015-06-08,228.48899841308594,192.07000732421875,22.579999923706055,423.5,93.33220672607422
2015-06-09,229.04800415039062,191.67999267578125,23.200000762939453,425.4800109863281,93.02865600585938
2015-06-10,228.80299377441406,193.84500122070312,23.56999969482422,430.7699890136719,92.67153930664062
2015-06-11,229.7050018310547,194.25999450683594,23.360000610351562,432.9700012207031,93.40364074707031
2015-06-12,229.98199462890625,193.2100067138672,22.959999084472656,429.9200134277344,93.35008239746094
2015-06-15,236.822998046875,191.60499572753906,22.770000457763672,423.6700134277344,93.57324981689453
2015-06-16,250.89500427246094,192.4949951171875,22.719999313354492,427.260009765625,93.93036651611328
2015-06-17,249.28399658203125,193.0500030517578,22.68000030517578,427.80999755859375,93.98394012451172
2015-06-18,249.0070037841797,195.43499755859375,22.790000915527344,439.3900146484375,93.91254425048828
2015-06-19,244.6060028076172,195.1300048828125,22.3799991607666,434.9200134277344,94.41248321533203
2015-06-22,246.99000549316406,196.16000366210938,22.520000457763672,436.2900085449219,93.61788940429688
2015-06-23,244.29600524902344,195.47999572753906,22.959999084472656,445.989990234375,93.33220672607422
2015-06-24,240.51499938964844,195.2949981689453,22.600000381469727,440.8399963378906,93.60896301269531
2015-06-25,242.7989959716797,194.83999633789062,22.479999542236328,440.1000061035156,93.37680053710938
2015-06-26,243.593994140625,194.02499389648438,22.479999542236328,438.1000061035156,92.93045806884766
2015-06-29,257.0639953613281,191.47000122070312,22.049999237060547,429.8599853515625,94.0107192993164
2015-06-30,263.0719909667969,190.13999938964844,22.56999969482422,434.0899963378906,93.7518081665039
2015-07-01,258.6210021972656,191.39999389648438,22.110000610351562,437.3900146484375,93.26183319091797
2015-07-02,255.41200256347656,191.39999389648438,22.020000457763672,437.7099914550781,93.5926513671875
2015-07-03,256.33599853515625,191.1199951171875,20.229999542236328,436.0400085449219,94.25434112548828
2015-07-06,269.0299987792969,190.78500366210938,20.229999542236328,436.0400085449219,94.25434112548828
2015-07-07,266.2070007324219,188.4499969482422,20.420000076293945,436.7200012207031,94.50471496582031
2015-07-08,270.7850036621094,189.59500122070312,20.3799991607666,429.70001220703125,94.8802261352539
2015-07-09,269.2279968261719,190.36000061035156,20.780000686645508,434.3900146484375,94.21855926513672
2015-07-10,284.8940124511719,191.25,20.809999465942383,443.510009765625,93.56580352783203
2015-07-13,292.0539855957031,193.30999755859375,20.549999237060547,455.57000732421875,93.3154525756836
2015-07-14,287.4639892578125,194.3000030517578,20.649999618530273,465.57000732421875,93.61053466796875
2015-07-15,285.8290100097656,194.7100067138672,20.200000762939453,461.19000244140625,93.96817016601562
2015-07-16,278.0889892578125,195.61000061035156,20.139999389648438,475.4800109863281,93.9324722290039
2015-07-17,279.47198486328125,195.69000244140625,20.139999389648438,483.010009765625,93.94137573242188
2015-07-20,278.9809875488281,196.19000244140625,19.93000030517578,488.1000061035156,93.75361633300781
2015-07-21,275.8330078125,195.4550018310547,20.1200008392334,488.0,94.01290893554688
2015-07-22,277.22198486328125,194.8000030517578,19.760000228881836,488.2699890136719,94.12916564941406
2015-07-23,276.04901123046875,194.59500122070312,19.489999771118164,482.17999267578125,94.51364135742188
2015-07-24,288.27801513671875,193.02999877929688,19.299999237060547,529.4199829101562,94.60306549072266
2015-07-27,293.6239929199219,190.85499572753906,18.690000534057617,531.4099731445312,94.91603088378906
2015-07-28,294.427001953125,191.89999389648438,18.729999542236328,526.030029296875,94.64778137207031
2015-07-29,289.5899963378906,194.10000610351562,18.899999618530273,529.0,94.51364135742188
2015-07-30,287.72198486328125,193.93499755859375,18.81999969482422,536.760009765625,94.6209487915039
2015-07-31,284.6499938964844,194.8000030517578,18.280000686645508,536.1500244140625,95.17533111572266
2015-08-03,281.22698974609375,194.11000061035156,17.530000686645508,535.030029296875,95.46554565429688
2015-08-04,285.2179870605469,193.40499877929688,17.700000762939453,531.9000244140625,94.9729232788086
2015-08-05,281.8819885253906,194.7100067138672,17.559999465942383,537.010009765625,94.60576629638672
2015-08-06,278.5769958496094,192.10000610351562,17.489999771118164,529.4600219726562,94.93711853027344
2015-08-07,279.5849914550781,190.9199981689453,17.149999618530273,522.6199951171875,95.3132553100586
2015-08-10,264.4700012207031,193.75,17.709999084472656,524.0,94.91915893554688
2015-08-11,270.385986328125,192.14999389648438,17.399999618530273,527.4600219726562,95.54608917236328
2015-08-12,266.3760070800781,190.16000366210938,17.530000686645508,525.9099731445312,95.51029205322266
2015-08-13,264.0799865722656,192.41000366210938,17.299999237060547,529.6599731445312,95.25952911376953
2015-08-14,265.67999267578125,192.2949981689453,16.950000762939453,531.52001953125,95.16098022460938
2015-08-17,257.97601318359375,193.5399932861328,16.950000762939453,535.219970703125,95.33116912841797
2015-08-18,211.07899475097656,193.81500244140625,16.90999984741211,535.02001953125,95.17890930175781
2015-08-19,226.6840057373047,191.44000244140625,16.34000015258789,532.9199829101562,95.7610092163086
2015-08-20,235.35000610351562,189.9600067138672,16.06999969482422,515.780029296875,96.02073669433594
2015-08-21,232.56900024414062,184.63999938964844,15.819999694824219,494.4700012207031,96.40580749511719
2015-08-24,210.4949951171875,176.40499877929688,14.819999694824219,463.3699951171875,96.56698608398438
2015-08-25,221.60899353027344,179.47999572753906,14.970000267028809,466.3699951171875,96.03865814208984
2015-08-26,225.83099365234375,174.5800018310547,15.199999809265137,500.7699890136719,95.44755554199219
2015-08-27,224.7689971923828,182.38999938964844,16.520000457763672,518.3699951171875,95.39385223388672
2015-08-28,231.39599609375,184.19000244140625,17.459999084472656,518.010009765625,95.41178894042969
2015-08-31,230.05599975585938,178.7449951171875,18.610000610351562,512.8900146484375,95.25057220458984
2015-09-01,228.12100219726562,178.7449951171875,17.15999984741211,496.5400085449219,95.67837524414062
2015-09-02,229.28399658203125,178.0800018310547,17.559999465942383,510.54998779296875,95.41828918457031
2015-09-03,227.18299865722656,181.92999267578125,17.709999084472656,504.7200012207031,95.65147399902344
2015-09-04,230.29800415039062,177.66000366210938,17.25,499.0,95.94752502441406
2015-09-07,239.8470001220703,178.97000122070312,17.239999771118164,517.5399780273438,95.52592468261719
2015-09-08,243.60699462890625,180.3000030517578,17.239999771118164,517.5399780273438,95.52592468261719
2015-09-09,238.16799926757812,182.24000549316406,16.670000076293945,516.8900146484375,95.56180572509766
2015-09-10,238.4770050048828,179.8800048828125,16.989999771118164,522.239990234375,95.34654998779297
2015-09-11,240.10699462890625,179.6300048828125,16.780000686645508,529.4400024414062,95.59765625
2015-09-14,230.6439971923828,180.27999877929688,16.229999542236328,521.3800048828125,95.68739318847656
2015-09-15,230.3040008544922,181.9499969482422,16.40999984741211,522.3699951171875,94.93394470214844
2015-09-16,229.09100341796875,183.9600067138672,17.059999465942383,527.3900146484375,94.90699005126953
2015-09-17,229.80999755859375,184.60000610351562,16.850000381469727,538.8699951171875,95.69635772705078
2015-09-18,232.97500610351562,182.19500732421875,16.350000381469727,540.260009765625,96.14485931396484
2015-09-21,227.0850067138672,182.77499389648438,16.700000762939453,548.3900146484375,95.59765625
2015-09-22,230.6179962158203,178.97999572753906,16.780000686645508,538.4000244140625,96.07310485839844
2015-09-23,230.2830047607422,179.31500244140625,16.3799991607666,536.0700073242188,95.96542358398438
2015-09-24,234.5290069580078,176.86000061035156,16.530000686645508,533.75,96.10892486572266
2015-09-25,235.1439971923828,180.24000549316406,16.59000015258789,524.25,95.85780334472656
2015-09-28,239.14199829101562,175.52999877929688,16.219999313354492,504.05999755859375,96.40492248535156
2015-09-29,236.68699645996094,174.6300048828125,16.489999771118164,496.07000732421875,96.73682403564453
2015-09-30,236.05999755859375,176.93499755859375,16.639999389648438,511.8900146484375,96.7547607421875
2015-10-01,237.5489959716797,176.89999389648438,16.40999984741211,520.719970703125,96.83019256591797
2015-10-02,237.29299926757812,177.2899932861328,16.489999771118164,532.5399780273438,97.2973403930664
2015-10-05,240.38299560546875,182.77499389648438,16.90999984741211,543.6799926757812,96.75833129882812
2015-10-06,246.06300354003906,183.71499633789062,17.790000915527344,537.47998046875,96.95601654052734
2015-10-07,242.968994140625,183.58999633789062,17.610000610351562,541.9400024414062,96.71344757080078
2015-10-08,242.3040008544922,184.5050048828125,18.079999923706055,533.1599731445312,96.46189880371094
2015-10-09,243.93099975585938,186.72000122070312,17.81999969482422,539.7999877929688,96.51580810546875
2015-10-12,245.30799865722656,186.61000061035156,17.09000015258789,550.1900024414062,96.83920288085938
2015-10-13,249.50799560546875,186.82000732421875,16.729999542236328,548.9000244140625,96.92903137207031
2015-10-14,251.98899841308594,184.75999450683594,16.790000915527344,544.8300170898438,97.45905303955078
2015-10-15,254.32000732421875,185.60000610351562,16.920000076293945,562.4400024414062,97.12666320800781
2015-10-16,262.8689880371094,187.77000427246094,17.020000457763672,570.760009765625,97.04580688476562
2015-10-19,263.43701171875,188.1300048828125,16.450000762939453,573.1500244140625,97.00090789794922
2015-10-20,269.4630126953125,188.35000610351562,16.420000076293945,560.8800048828125,96.66849517822266
2015-10-21,266.2720031738281,188.5,16.15999984741211,555.77001953125,97.00090789794922
2015-10-22,274.02301025390625,189.30499267578125,16.299999237060547,563.9099731445312,97.09970092773438
2015-10-23,276.4960021972656,191.30999755859375,16.209999084472656,599.030029296875,96.55172729492188
2015-10-26,285.29998779296875,191.69000244140625,16.010000228881836,608.6099853515625,96.80329895019531
2015-10-27,293.7879943847656,190.88999938964844,15.819999694824219,611.010009765625,97.04580688476562
2015-10-28,304.6180114746094,192.47999572753906,16.549999237060547,617.0999755859375,96.5427474975586
2015-10-29,313.8550109863281,193.48500061035156,16.43000030517578,626.5499877929688,95.94985961914062
2015-10-30,328.0150146484375,193.60000610351562,16.700000762939453,625.9000244140625,96.13851165771484
2015-11-02,361.1889953613281,193.77999877929688,16.469999313354492,628.3499755859375,95.86229705810547
2015-11-03,403.4169921875,195.0399932861328,17.059999465942383,625.3099975585938,95.61038208007812
2015-11-04,411.56298828125,194.42999267578125,16.459999084472656,640.9500122070312,95.51142120361328
2015-11-05,386.35400390625,194.1699981689453,16.239999771118164,655.6500244140625,95.44842529296875
2015-11-06,374.4700012207031,193.55499267578125,16.09000015258789,659.3699951171875,94.8006591796875
2015-11-09,380.2569885253906,191.92999267578125,15.9399995803833,655.489990234375,94.63872528076172
2015-11-10,336.8190002441406,192.38999938964844,15.960000038146973,659.6799926757812,94.81868743896484
2015-11-11,311.0840148925781,192.7449951171875,15.539999961853027,673.25,94.77367401123047
