Date,BTC-USD,CSPX.L,IEF,FILL,PALL
2014-11-16,387.8819885253906,186.02999877929688,92.90731811523438,18.40270233154297,74.36000061035156
2014-11-17,387.4079895019531,185.65499877929688,92.80127716064453,18.318252563476562,74.5
2014-11-18,375.197998046875,186.89500427246094,92.90731811523438,18.41037940979004,75.05000305175781
2014-11-19,380.55499267578125,186.38999938964844,92.65980529785156,18.379669189453125,74.26000213623047
2014-11-20,357.8399963378906,187.30999755859375,92.82781982421875,18.494829177856445,74.91999816894531
2014-11-21,350.8479919433594,188.57000732421875,93.0134048461914,18.886377334594727,76.75
2014-11-22,352.9200134277344,188.57000732421875,93.0134048461914,18.886377334594727,76.75
2014-11-23,367.572998046875,188.57000732421875,93.0134048461914,18.886377334594727,76.75
2014-11-24,376.9010009765625,188.57000732421875,93.11955261230469,18.74050521850586,76.70999908447266
2014-11-25,375.3479919433594,188.46499633789062,93.34937286376953,18.66373062133789,77.23999786376953
2014-11-26,368.3699951171875,188.80999755859375,93.50846099853516,18.586957931518555,78.0
2014-11-27,369.6700134277344,189.1999969482422,93.50846099853516,18.586957931518555,78.0
2014-11-28,376.4469909667969,189.25,93.87088775634766,17.220378875732422,78.41999816894531
2014-11-29,375.4909973144531,189.25,93.87088775634766,17.220378875732422,78.41999816894531
2014-11-30,378.0469970703125,189.25,93.87088775634766,17.220378875732422,78.41999816894531
2014-12-01,379.2449951171875,187.5399932861328,93.64066314697266,17.25109100341797,78.2699966430664
2014-12-02,381.31500244140625,188.3000030517578,93.22444915771484,17.558189392089844,77.80000305175781
2014-12-03,375.010009765625,189.0399932861328,93.2598648071289,17.473737716674805,77.47000122070312
2014-12-04,369.60400390625,188.33999633789062,93.58753204345703,17.166645050048828,77.4000015258789
2014-12-05,376.85400390625,189.4149932861328,93.06509399414062,16.974708557128906,77.8499984741211
2014-12-06,374.7850036621094,189.4149932861328,93.06509399414062,16.974708557128906,77.8499984741211
2014-12-07,375.0950012207031,189.4149932861328,93.06509399414062,16.974708557128906,77.8499984741211
2014-12-08,361.90899658203125,189.3800048828125,93.37500762939453,16.368194580078125,77.70999908447266
2014-12-09,352.218994140625,186.6199951171875,93.72032928466797,16.43729019165039,78.62000274658203
2014-12-10,346.364990234375,186.52999877929688,94.14539337158203,15.930582046508789,79.30000305175781
2014-12-11,350.5060119628906,187.42999267578125,93.98600769042969,15.807744979858398,79.55000305175781
2014-12-12,352.5419921875,183.80999755859375,94.7563705444336,15.546711921691895,79.05000305175781
2014-12-13,347.3760070800781,183.80999755859375,94.7563705444336,15.546711921691895,79.05000305175781
2014-12-14,351.6319885253906,183.80999755859375,94.7563705444336,15.546711921691895,79.05000305175781
2014-12-15,345.3450012207031,181.64500427246094,94.41102600097656,15.30871295928955,77.30999755859375
2014-12-16,327.06201171875,184.0800018310547,94.88922882080078,15.477619171142578,75.80999755859375
2014-12-17,319.7760009765625,181.67999267578125,94.23395538330078,16.227407455444336,75.61000061035156
2014-12-18,311.39599609375,186.27000427246094,93.70263671875,16.459779739379883,77.01000213623047
2014-12-19,317.8429870605469,188.92999267578125,94.04801940917969,17.040714263916016,78.0999984741211
2014-12-20,329.95599365234375,188.92999267578125,94.04801940917969,17.040714263916016,78.0999984741211
2014-12-21,320.8429870605469,188.92999267578125,94.04801940917969,17.040714263916016,78.0999984741211
2014-12-22,331.885986328125,189.3699951171875,94.04801940917969,16.88579750061035,78.7300033569336
2014-12-23,334.5719909667969,190.3000030517578,93.26875305175781,17.09493637084961,78.81999969482422
2014-12-24,322.53399658203125,190.47999572753906,93.33613586425781,16.986494064331055,78.37000274658203
2014-12-25,319.00799560546875,190.47999572753906,93.33613586425781,16.986494064331055,78.37000274658203
2014-12-26,327.92401123046875,190.47999572753906,93.46034240722656,16.994237899780273,79.36000061035156
2014-12-27,315.8630065917969,190.47999572753906,93.46034240722656,16.994237899780273,79.36000061035156
2014-12-28,317.239013671875,190.47999572753906,93.46034240722656,16.994237899780273,79.36000061035156
2014-12-29,312.6700134277344,191.1699981689453,93.7795639038086,16.94776153564453,78.55999755859375
2014-12-30,310.73699951171875,190.5749969482422,93.88597869873047,16.87030601501465,78.0
2014-12-31,320.1929931640625,190.55499267578125,93.99237823486328,16.668920516967773,77.48999786376953
2015-01-01,314.2489929199219,190.55499267578125,93.99237823486328,16.668920516967773,77.48999786376953
2015-01-02,315.0320129394531,187.63999938964844,94.47126007080078,16.68440818786621,77.11000061035156
2015-01-03,281.0820007324219,187.63999938964844,94.47126007080078,16.68440818786621,77.11000061035156
2015-01-04,264.19500732421875,187.63999938964844,94.47126007080078,16.68440818786621,77.11000061035156
2015-01-05,274.4739990234375,185.38999938964844,95.04768371582031,16.01827049255371,77.08999633789062
2015-01-06,286.1889953613281,183.69500732421875,95.68616485595703,15.669710159301758,77.81999969482422
2015-01-07,294.3370056152344,184.52000427246094,95.66844177246094,15.878849029541016,76.80000305175781
2015-01-08,283.3489990234375,188.18499755859375,95.2782974243164,16.297117233276367,76.76000213623047
2015-01-09,290.4079895019531,186.5749969482422,95.74823760986328,16.28937339782715,77.83000183105469
2015-01-10,274.7959899902344,186.5749969482422,95.74823760986328,16.28937339782715,77.83000183105469
2015-01-11,265.6600036621094,186.5749969482422,95.74823760986328,16.28937339782715,77.83000183105469
2015-01-12,267.7959899902344,185.85000610351562,96.08527374267578,15.685201644897461,78.66000366210938
2015-01-13,225.86099243164062,187.55999755859375,96.1739501953125,15.584506034851074,79.16000366210938
2015-01-14,178.10299682617188,183.00999450683594,96.61731719970703,15.507050514221191,75.27999877929688
2015-01-15,209.843994140625,182.8699951171875,97.44204711914062,15.607746124267578,74.37000274658203
2015-01-16,208.0970001220703,183.17999267578125,96.72373962402344,16.134458541870117,73.38999938964844
2015-01-17,199.25999450683594,183.17999267578125,96.72373962402344,16.134458541870117,73.38999938964844
2015-01-18,210.33900451660156,183.17999267578125,96.72373962402344,16.134458541870117,73.38999938964844
2015-01-19,214.86099243164062,184.52499389648438,96.72373962402344,16.134458541870117,73.38999938964844
2015-01-20,211.31500244140625,184.08999633789062,96.9454574584961,16.041507720947266,75.44999694824219
2015-01-21,226.89700317382812,185.9199981689453,96.48434448242188,16.390071868896484,74.41000366210938
2015-01-22,233.406005859375,187.3000030517578,96.24488830566406,16.41330909729004,75.11000061035156
2015-01-23,232.87899780273438,188.47000122070312,96.87451171875,16.421052932739258,75.01000213623047
2015-01-24,247.8470001220703,188.47000122070312,96.87451171875,16.421052932739258,75.01000213623047
2015-01-25,253.71800231933594,188.47000122070312,96.87451171875,16.421052932739258,75.01000213623047
2015-01-26,273.4729919433594,187.4600067138672,96.65277099609375,16.645679473876953,75.5
2015-01-27,263.4750061035156,185.40499877929688,96.78583526611328,16.645679473876953,75.70999908447266
2015-01-28,233.9149932861328,185.30499267578125,97.53074645996094,16.04925537109375,76.88999938964844
2015-01-29,233.51300048828125,182.77999877929688,97.18486785888672,15.824627876281738,74.91000366210938
2015-01-30,226.4250030517578,183.64999389648438,98.03621673583984,15.902085304260254,74.8499984741211
2015-01-31,217.46400451660156,183.64999389648438,98.03621673583984,15.902085304260254,74.8499984741211
2015-02-01,226.9720001220703,183.64999389648438,98.03621673583984,15.902085304260254,74.8499984741211
2015-02-02,238.22900390625,183.49000549316406,97.91366577148438,16.498510360717773,76.16000366210938
2015-02-03,227.26800537109375,186.05999755859375,97.08757781982422,17.009729385375977,76.44000244140625
2015-02-04,226.85299682617188,187.75999450683594,97.24748992919922,16.847070693969727,76.86000061035156
2015-02-05,217.11099243164062,188.30499267578125,96.89213562011719,17.063953399658203,77.12999725341797
2015-02-06,222.26600646972656,189.35000610351562,95.80847930908203,16.97100257873535,76.12999725341797
2015-02-07,227.75399780273438,189.35000610351562,95.80847930908203,16.97100257873535,76.12999725341797
2015-02-08,223.41200256347656,189.35000610351562,95.80847930908203,16.97100257873535,76.12999725341797
2015-02-09,220.11000061035156,188.0500030517578,95.76403045654297,16.978750228881836,75.56999969482422
2015-02-10,219.83900451660156,188.30999755859375,95.52422332763672,17.025224685668945,74.70999908447266
2015-02-11,219.18499755859375,189.2899932861328,95.4886474609375,16.893543243408203,74.44999694824219
2015-02-12,221.76400756835938,190.41000366210938,95.52422332763672,17.05620574951172,75.23999786376953
2015-02-13,235.427001953125,191.76499938964844,95.20446014404297,17.48996925354004,76.79000091552734
2015-02-14,257.3210144042969,191.76499938964844,95.20446014404297,17.48996925354004,76.79000091552734
2015-02-15,234.8249969482422,191.76499938964844,95.20446014404297,17.48996925354004,76.79000091552734
2015-02-16,233.84300231933594,191.94500732421875,95.20446014404297,17.48996925354004,76.79000091552734
2015-02-17,243.61000061035156,191.84500122070312,94.5293197631836,17.52869987487793,75.91000366210938
2015-02-18,236.3260040283203,192.02000427246094,94.98236846923828,17.335054397583008,75.51000213623047
2015-02-19,240.2830047607422,192.4600067138672,94.74251556396484,17.172393798828125,76.22000122070312
2015-02-20,243.7790069580078,192.00999450683594,94.68923950195312,17.09493637084961,75.5
2015-02-21,244.53399658203125,192.00999450683594,94.68923950195312,17.09493637084961,75.5
2015-02-22,235.9770050048828,192.00999450683594,94.68923950195312,17.09493637084961,75.5
2015-02-23,238.89199829101562,193.27000427246094,95.12446594238281,16.978750228881836,76.36000061035156
2015-02-24,238.73500061035156,193.8300018310547,95.75515747070312,17.032970428466797,77.13999938964844
2015-02-25,237.47000122070312,193.7899932861328,95.84394073486328,17.22661018371582,78.1500015258789
2015-02-26,236.42599487304688,193.58999633789062,95.27549743652344,16.847070693969727,78.58999633789062
2015-02-27,253.8280029296875,193.41000366210938,95.61305236816406,16.893543243408203,79.37000274658203
2015-02-28,254.26300048828125,193.41000366210938,95.61305236816406,16.893543243408203,79.37000274658203
2015-03-01,260.2019958496094,193.41000366210938,95.61305236816406,16.893543243408203,79.37000274658203
2015-03-02,275.6700134277344,193.61000061035156,94.90127563476562,16.699901580810547,80.5999984741211
2015-03-03,281.7019958496094,192.86000061035156,94.6966323852539,16.614702224731445,80.5199966430664
2015-03-04,273.0920104980469,192.10000610351562,94.76783752441406,16.62244415283203,80.16000366210938
2015-03-05,276.1780090332031,192.47000122070312,94.82124328613281,16.514001846313477,80.01000213623047
2015-03-06,272.7229919433594,190.6999969482422,93.85145568847656,16.219661712646484,79.27999877929688
2015-03-07,276.260986328125,190.6999969482422,93.85145568847656,16.219661712646484,79.27999877929688
2015-03-08,274.35400390625,190.6999969482422,93.85145568847656,16.219661712646484,79.27999877929688
2015-03-09,289.60699462890625,190.2899932861328,94.28740692138672,16.095727920532227,79.83000183105469
2015-03-10,291.760009765625,187.9499969482422,94.6877670288086,15.770402908325195,77.77999877929688
2015-03-11,296.3789978027344,187.47999572753906,94.85678100585938,15.661966323852539,76.55999755859375
2015-03-12,294.35400390625,188.8000030517578,94.94580078125,15.739424705505371,76.55999755859375
2015-03-13,285.3370056152344,187.80999755859375,94.80342864990234,15.383119583129883,76.9000015258789
2015-03-14,281.885009765625,187.80999755859375,94.80342864990234,15.383119583129883,76.9000015258789
2015-03-15,286.39300537109375,187.80999755859375,94.80342864990234,15.383119583129883,76.9000015258789
2015-03-16,290.5929870605469,190.08999633789062,95.13260650634766,15.638727188110352,75.73999786376953
2015-03-17,285.5050048828125,189.77000427246094,95.32832336425781,15.677457809448242,73.8499984741211
2015-03-18,256.29901123046875,189.4499969482422,96.42261505126953,16.227407455444336,75.58999633789062
2015-03-19,260.9280090332031,191.49000549316406,95.96888732910156,15.925322532653809,74.16999816894531
2015-03-20,261.7489929199219,193.4600067138672,96.3603744506836,16.250642776489258,75.29000091552734
2015-03-21,260.0249938964844,193.4600067138672,96.3603744506836,16.250642776489258,75.29000091552734
2015-03-22,267.9599914550781,193.4600067138672,96.3603744506836,16.250642776489258,75.29000091552734
2015-03-23,266.739990234375,193.59500122070312,96.48491668701172,16.204172134399414,75.38999938964844
2015-03-24,245.59500122070312,192.89500427246094,96.77848052978516,16.11121940612793,74.16000366210938
2015-03-25,246.19700622558594,190.0500030517578,96.3603744506836,16.28937339782715,74.27999877929688
2015-03-26,248.53199768066406,188.8300018310547,95.81767272949219,16.24289894104004,74.6500015258789
2015-03-27,247.0290069580078,188.8000030517578,96.19133758544922,16.080236434936523,71.80000305175781
2015-03-28,252.79800415039062,188.8000030517578,96.19133758544922,16.080236434936523,71.80000305175781
2015-03-29,242.71299743652344,188.8000030517578,96.19133758544922,16.080236434936523,71.80000305175781
2015-03-30,247.5260009765625,191.0050048828125,96.18242645263672,16.180932998657227,70.7300033569336
2015-03-31,244.2239990234375,190.7899932861328,96.43152618408203,16.134458541870117,71.30999755859375
2015-04-01,247.27200317382812,188.84500122070312,96.89046478271484,16.219661712646484,72.54000091552734
2015-04-02,253.0050048828125,189.86000061035156,96.61417388916016,16.273881912231445,72.41000366210938
2015-04-03,254.32200622558594,189.86000061035156,96.61417388916016,16.273881912231445,72.41000366210938
2015-04-04,253.69700622558594,189.86000061035156,96.61417388916016,16.273881912231445,72.41000366210938
2015-04-05,260.5979919433594,189.86000061035156,96.61417388916016,16.273881912231445,72.41000366210938
2015-04-06,255.49200439453125,189.86000061035156,96.73894500732422,16.645679473876953,74.51000213623047
2015-04-07,253.17999267578125,191.47000122070312,96.81915283203125,16.847070693969727,74.6500015258789
2015-04-08,245.02200317382812,191.0,96.73004150390625,16.668920516967773,73.4000015258789
2015-04-09,243.67599487304688,190.8000030517578,96.33796691894531,16.738628387451172,73.83000183105469
2015-04-10,236.07200622558594,192.8300018310547,96.31124877929688,16.932273864746094,75.36000061035156
2015-04-11,236.552001953125,192.8300018310547,96.31124877929688,16.932273864746094,75.36000061035156
2015-04-12,236.1529998779297,192.8300018310547,96.31124877929688,16.932273864746094,75.36000061035156
2015-04-13,224.58700561523438,193.35000610351562,96.50724029541016,16.916784286499023,74.55999755859375
2015-04-14,219.15899658203125,192.02499389648438,96.79244232177734,17.102680206298828,73.81999969482422
2015-04-15,223.83299255371094,193.14999389648438,96.84589385986328,17.65263557434082,74.62999725341797
2015-04-16,228.572998046875,193.22999572753906,96.91719818115234,17.675870895385742,75.4000015258789
2015-04-17,222.8820037841797,191.27999877929688,97.11322784423828,17.366037368774414,76.12999725341797
2015-04-18,223.3560028076172,191.27999877929688,97.11322784423828,17.366037368774414,76.12999725341797
2015-04-19,222.60000610351562,191.27999877929688,97.11322784423828,17.366037368774414,76.12999725341797
2015-04-20,224.62600708007812,192.97999572753906,96.93499755859375,17.60615348815918,74.91000366210938
2015-04-21,235.2689971923828,192.83999633789062,96.73004150390625,17.35054588317871,74.8499984741211
2015-04-22,234.17599487304688,193.0,96.16865539550781,17.428001403808594,73.23999786376953
2015-04-23,236.46200561523438,193.5050048828125,96.46271514892578,17.637136459350586,74.44000244140625
2015-04-24,231.26800537109375,194.48500061035156,96.80133056640625,17.575178146362305,74.55999755859375
2015-04-25,226.38999938964844,194.48500061035156,96.80133056640625,17.575178146362305,74.55999755859375
2015-04-26,219.42999267578125,194.48500061035156,96.80133056640625,17.575178146362305,74.55999755859375
2015-04-27,229.28599548339844,194.76499938964844,96.64984130859375,17.567432403564453,75.4000015258789
2015-04-28,225.85499572753906,193.6750030517578,96.20428466796875,17.59840965270996,75.20999908447266
2015-04-29,225.80799865722656,193.49000549316406,95.84781646728516,17.458986282348633,75.81999969482422
2015-04-30,236.14500427246094,192.89999389648438,95.8211441040039,17.50545883178711,75.2699966430664
2015-05-01,232.07899475097656,192.6999969482422,95.2972640991211,17.513206481933594,74.81999969482422
2015-05-02,234.92999267578125,192.6999969482422,95.2972640991211,17.513206481933594,74.81999969482422
2015-05-03,240.35800170898438,192.6999969482422,95.2972640991211,17.513206481933594,74.81999969482422
2015-05-04,239.01800537109375,192.6999969482422,95.10090637207031,17.520954132080078,75.70999908447266
2015-05-05,236.12100219726562,192.6300048828125,94.94025421142578,17.39702606201172,76.80999755859375
2015-05-06,229.78199768066406,191.47000122070312,94.47616577148438,17.311817169189453,76.79000091552734
2015-05-07,237.33399963378906,191.8300018310547,94.87776947021484,17.071699142456055,75.58999633789062
2015-05-08,243.86300659179688,194.44000244140625,95.24369049072266,17.311817169189453,77.3499984741211
2015-05-09,241.83200073242188,194.44000244140625,95.24369049072266,17.311817169189453,77.3499984741211
2015-05-10,240.29600524902344,194.44000244140625,95.24369049072266,17.311817169189453,77.3499984741211
2015-05-11,242.1580047607422,194.23500061035156,94.30660247802734,17.071699142456055,75.79000091552734
2015-05-12,241.11199951171875,192.91000366210938,94.37798309326172,17.125919342041016,75.97000122070312
2015-05-13,236.3769989013672,192.98500061035156,94.25303649902344,17.172393798828125,76.0999984741211
2015-05-14,236.9290008544922,194.30499267578125,94.5743637084961,17.16464614868164,75.66999816894531
2015-05-15,237.60499572753906,194.80499267578125,95.25263977050781,17.249847412109375,76.72000122070312
2015-05-16,236.1529998779297,194.80499267578125,95.25263977050781,17.249847412109375,76.72000122070312
2015-05-17,236.802001953125,194.80499267578125,95.25263977050781,17.249847412109375,76.72000122070312
2015-05-18,233.1280059814453,195.5500030517578,94.61006164550781,17.133663177490234,75.86000061035156
2015-05-19,231.94700622558594,195.9199981689453,94.19060516357422,16.847070693969727,75.11000061035156
2015-05-20,234.01800537109375,195.5800018310547,94.39586639404297,16.94776153564453,75.19999694824219
2015-05-21,235.343994140625,196.1999969482422,94.9581069946289,17.141408920288086,75.70999908447266
2015-05-22,240.34800720214844,195.75,94.74392700195312,16.94776153564453,75.94000244140625
2015-05-23,238.8719940185547,195.75,94.74392700195312,16.94776153564453,75.94000244140625
2015-05-24,240.9530029296875,195.75,94.74392700195312,16.94776153564453,75.94000244140625
2015-05-25,237.11000061035156,195.75,94.74392700195312,16.94776153564453,75.94000244140625
2015-05-26,237.11599731445312,193.82000732421875,95.33297729492188,16.661170959472656,75.73999786376953
2015-05-27,237.2830047607422,194.7899932861328,95.27938079833984,16.583711624145508,76.0199966430664
2015-05-28,237.4080047607422,194.86000061035156,95.36861419677734,16.52949333190918,76.22000122070312
2015-05-29,237.0959930419922,193.83999633789062,95.42215728759766,16.514001846313477,75.19999694824219
2015-05-30,233.34500122070312,193.83999633789062,95.42215728759766,16.514001846313477,75.19999694824219
2015-05-31,230.19000244140625,193.83999633789062,95.42215728759766,16.514001846313477,75.19999694824219
2015-06-01,222.92599487304688,193.86000061035156,95.00119018554688,16.444292068481445,74.80999755859375
2015-06-02,225.80299377441406,193.9199981689453,94.33970642089844,16.614702224731445,74.30999755859375
2015-06-03,225.87399291992188,194.97000122070312,93.53520202636719,16.560476303100586,73.4800033569336
2015-06-04,224.32400512695312,193.47999572753906,93.9911117553711,16.30486488342285,73.18000030517578
2015-06-05,224.95199584960938,192.9550018310547,93.31171417236328,16.28937339782715,73.04000091552734
2015-06-06,225.61900329589844,192.9550018310547,93.31171417236328,16.28937339782715,73.04000091552734
2015-06-07,222.88099670410156,192.9550018310547,93.31171417236328,16.28937339782715,73.04000091552734
2015-06-08,228.48899841308594,192.07000732421875,93.44581604003906,16.24289894104004,72.08999633789062
2015-06-09,229.04800415039062,191.67999267578125,93.14189910888672,16.35133934020996,71.80000305175781
2015-06-10,228.80299377441406,193.84500122070312,92.78434753417969,16.59145736694336,72.13999938964844
2015-06-11,229.7050018310547,194.25999450683594,93.51732635498047,16.575969696044922,72.20999908447266
2015-06-12,229.98199462890625,193.2100067138672,93.46369171142578,16.359085083007812,71.36000061035156
2015-06-13,232.40199279785156,193.2100067138672,93.46369171142578,16.359085083007812,71.36000061035156
2015-06-14,233.54299926757812,193.2100067138672,93.46369171142578,16.359085083007812,71.36000061035156
2015-06-15,236.822998046875,191.60499572753906,93.68711853027344,16.227407455444336,71.05999755859375
2015-06-16,250.89500427246094,192.4949951171875,94.04471588134766,16.359085083007812,70.95999908447266
2015-06-17,249.28399658203125,193.0500030517578,94.09830474853516,16.436546325683594,70.0199966430664
2015-06-18,249.0070037841797,195.43499755859375,94.02686309814453,16.467525482177734,69.69999694824219
2015-06-19,244.6060028076172,195.1300048828125,94.52742004394531,16.30486488342285,68.44999694824219
2015-06-20,245.21200561523438,195.1300048828125,94.52742004394531,16.30486488342285,68.44999694824219
2015-06-21,243.94400024414062,195.1300048828125,94.52742004394531,16.30486488342285,68.44999694824219
2015-06-22,246.99000549316406,196.16000366210938,93.73188781738281,16.444292068481445,67.48999786376953
2015-06-23,244.29600524902344,195.47999572753906,93.44581604003906,16.39781379699707,67.38999938964844
2015-06-24,240.51499938964844,195.2949981689453,93.72293090820312,16.436546325683594,67.26000213623047
2015-06-25,242.7989959716797,194.83999633789062,93.49049377441406,16.37453269958496,65.5999984741211
2015-06-26,243.593994140625,194.02499389648438,93.04359436035156,16.225387573242188,65.5999984741211
2015-06-27,250.99000549316406,194.02499389648438,93.04359436035156,16.225387573242188,65.5999984741211
2015-06-28,249.01100158691406,194.02499389648438,93.04359436035156,16.225387573242188,65.5999984741211
2015-06-29,257.0639953613281,191.47000122070312,94.12515258789062,15.895696640014648,64.5
2015-06-30,263.0719909667969,190.13999938964844,93.86591339111328,15.934946060180664,65.1500015258789
2015-07-01,258.6210021972656,191.39999389648438,93.37531280517578,15.762256622314453,67.45999908447266
2015-07-02,255.41200256347656,191.39999389648438,93.70660400390625,15.879999160766602,67.05000305175781
2015-07-03,256.33599853515625,191.1199951171875,93.70660400390625,15.879999160766602,67.05000305175781
2015-07-04,260.885986328125,191.1199951171875,93.70660400390625,15.879999160766602,67.05000305175781
2015-07-05,271.9129943847656,191.1199951171875,93.70660400390625,15.879999160766602,67.05000305175781
2015-07-06,269.0299987792969,190.78500366210938,94.36905670166016,15.47966194152832,65.66000366210938
2015-07-07,266.2070007324219,188.4499969482422,94.6197509765625,15.597406387329102,62.79999923706055
2015-07-08,270.7850036621094,189.59500122070312,94.99571228027344,15.220622062683105,63.2599983215332
2015-07-09,269.2279968261719,190.36000061035156,94.33325958251953,15.36976432800293,61.66999816894531
2015-07-10,284.8940124511719,191.25,93.6797103881836,15.526761054992676,62.959999084472656
2015-07-11,293.114990234375,191.25,93.6797103881836,15.526761054992676,62.959999084472656
2015-07-12,310.86700439453125,191.25,93.6797103881836,15.526761054992676,62.959999084472656
2015-07-13,292.0539855957031,193.30999755859375,93.42903900146484,15.518914222717285,63.7599983215332
